frame_id,timestamp,fps,total_detections,global_action
1,1775881678.4444995,43.46,1,STOP
2,1775881678.5570145,0.69,1,STOP
3,1775881678.6185446,15.75,1,STOP
4,1775881678.6885617,13.24,1,STOP
5,1775881678.7511237,15.62,1,STOP
6,1775881678.8186321,15.73,1,STOP
7,1775881678.881632,15.75,1,STOP
8,1775881678.9405172,15.78,1,STOP
9,1775881679.0035157,15.75,1,STOP
10,1775881679.0640225,15.75,1,STOP
11,1775881679.1315296,15.63,1,STOP
12,1775881679.19153,16.0,1,STOP
13,1775881679.2540426,16.12,1,STOP
14,1775881679.3195884,15.51,1,STOP
15,1775881679.3846233,15.98,1,STOP
16,1775881679.448138,15.62,1,STOP
17,1775881679.509136,15.75,1,STOP
18,1775881679.5776398,15.75,1,STOP
19,1775881679.637148,15.62,1,STOP
20,1775881679.699169,15.75,1,STOP
21,1775881679.7637258,15.73,1,STOP
22,1775881679.8262393,15.62,1,STOP
23,1775881679.891237,16.0,1,STOP
24,1775881679.9537435,15.62,1,STOP
25,1775881680.0222547,15.75,1,STOP
26,1775881680.0812595,15.75,1,STOP
27,1775881680.144771,15.62,1,STOP
28,1775881680.207775,15.75,1,STOP
29,1775881680.2712824,15.75,1,STOP
30,1775881680.339797,15.62,1,STOP
31,1775881680.399798,15.74,1,STOP
32,1775881680.4643102,15.74,1,STOP
33,1775881680.5268214,15.63,1,OVERTAKE
34,1775881680.5918212,16.26,1,OVERTAKE
35,1775881680.655329,15.62,1,OVERTAKE
36,1775881680.7158415,15.75,1,OVERTAKE
37,1775881680.7798436,15.74,1,OVERTAKE
38,1775881680.8443532,15.62,1,OVERTAKE
39,1775881680.908357,15.75,1,OVERTAKE
40,1775881680.9688613,15.75,1,OVERTAKE
41,1775881681.0343711,15.62,1,OVERTAKE
42,1775881681.0993712,15.75,1,OVERTAKE
43,1775881681.1608772,15.75,1,OVERTAKE
44,1775881681.2263865,15.87,1,OVERTAKE
45,1775881681.2873867,16.0,1,OVERTAKE
46,1775881681.3523972,15.62,1,OVERTAKE
47,1775881681.4134123,15.87,1,OVERTAKE
48,1775881681.4779165,15.27,1,OVERTAKE
49,1775881681.540426,16.13,1,OVERTAKE
50,1775881681.6044302,15.75,1,OVERTAKE
51,1775881681.6689322,16.0,1,OVERTAKE
52,1775881681.7288122,16.39,1,OVERTAKE
53,1775881681.7918127,15.9,1,OVERTAKE
54,1775881681.8563192,15.62,1,OVERTAKE
55,1775881681.9178498,15.5,1,OVERTAKE
56,1775881681.9788456,16.25,1,OVERTAKE
57,1775881682.0433536,15.62,1,OVERTAKE
58,1775881682.1103787,15.75,1,OVERTAKE
59,1775881682.1708868,15.99,1,OVERTAKE
60,1775881682.2333934,15.63,1,OVERTAKE
61,1775881682.2983932,16.0,1,OVERTAKE
62,1775881682.3619,15.75,1,OVERTAKE
63,1775881682.4244137,15.87,1,OVERTAKE
64,1775881682.4864123,15.74,1,OVERTAKE
65,1775881682.5539217,15.62,1,OVERTAKE
66,1775881682.615425,15.74,1,OVERTAKE
67,1775881682.6824274,16.0,1,OVERTAKE
68,1775881682.7399397,15.62,1,OVERTAKE
69,1775881682.802963,16.0,1,OVERTAKE
70,1775881682.868416,15.77,1,OVERTAKE
71,1775881682.9308388,16.11,1,OVERTAKE
72,1775881682.9918368,16.02,1,OVERTAKE
73,1775881683.0573437,14.81,1,OVERTAKE
74,1775881683.1198537,16.67,1,OVERTAKE
75,1775881683.1848538,15.74,1,OVERTAKE
76,1775881683.2443616,16.13,1,OVERTAKE
77,1775881683.3103738,15.75,1,OVERTAKE
78,1775881683.3774278,15.74,1,OVERTAKE
79,1775881683.4359415,15.74,1,OVERTAKE
80,1775881683.4979413,15.74,1,OVERTAKE
81,1775881683.565448,15.75,1,OVERTAKE
82,1775881683.6279807,15.87,1,OVERTAKE
83,1775881683.687981,15.99,1,OVERTAKE
84,1775881683.7534876,15.62,1,OVERTAKE
85,1775881683.8169951,15.27,1,OVERTAKE
86,1775881683.880995,16.26,1,OVERTAKE
87,1775881683.9455047,15.62,1,OVERTAKE
88,1775881684.004508,15.75,1,OVERTAKE
89,1775881684.0720115,16.0,1,OVERTAKE
90,1775881684.132986,15.63,1,OVERTAKE
91,1775881684.2029886,14.93,1,OVERTAKE
92,1775881684.2614954,16.26,1,OVERTAKE
93,1775881684.3240058,16.13,1,OVERTAKE
94,1775881684.390006,15.74,1,OVERTAKE
95,1775881684.4545133,15.63,1,OVERTAKE
96,1775881684.5150177,15.75,1,OVERTAKE
97,1775881684.58002,15.04,1,OVERTAKE
98,1775881684.6453054,16.13,1,OVERTAKE
99,1775881684.7073045,15.8,1,OVERTAKE
100,1775881684.769809,16.0,1,OVERTAKE
101,1775881684.8353457,15.62,1,OVERTAKE
102,1775881684.8993456,15.26,1,OVERTAKE
103,1775881684.9588518,16.26,1,OVERTAKE
104,1775881685.0223672,15.62,1,OVERTAKE
105,1775881685.0883691,15.74,1,STOP
106,1775881685.1551747,15.63,1,STOP
107,1775881685.2141788,15.92,1,STOP
108,1775881685.2776835,15.27,1,STOP
109,1775881685.3392231,16.39,1,STOP
110,1775881685.4030945,15.78,1,STOP
111,1775881685.4685986,15.75,1,STOP
112,1775881685.5321093,15.62,1,STOP
113,1775881685.5941093,15.75,1,STOP
114,1775881685.6646154,15.04,1,STOP
115,1775881685.7231307,16.66,1,STOP
116,1775881685.7891302,15.74,1,STOP
