frame_id,timestamp,fps,total_detections,global_action
1,1776839073.0225515,27.63,0,GO
2,1776839073.1379158,0.11,0,GO
3,1776839073.2180316,13.13,1,SLOW
4,1776839073.2920694,13.14,1,SLOW
5,1776839073.3745048,12.14,1,SLOW
6,1776839073.4436767,13.31,1,SLOW
7,1776839073.5227869,12.71,1,SLOW
8,1776839073.5992548,13.5,1,SLOW
9,1776839073.6753728,12.27,1,SLOW
10,1776839073.7449114,13.49,1,SLOW
11,1776839073.8133032,15.62,1,SLOW
12,1776839073.8966386,12.44,1,SLOW
13,1776839073.966774,13.26,1,SLOW
14,1776839074.036383,15.6,1,SLOW
15,1776839074.108184,13.14,1,SLOW
16,1776839074.1743,15.68,1,SLOW
17,1776839074.261273,12.29,1,SLOW
18,1776839074.3332803,13.54,1,SLOW
19,1776839074.412424,12.28,1,SLOW
20,1776839074.4824104,13.68,1,SLOW
21,1776839074.5506134,15.51,1,SLOW
22,1776839074.6276972,12.16,1,SLOW
23,1776839074.7037861,13.5,1,SLOW
24,1776839074.781458,12.57,1,SLOW
25,1776839074.8578455,13.25,1,SLOW
26,1776839074.937426,12.81,1,SLOW
27,1776839075.013155,13.06,1,SLOW
28,1776839075.091788,12.54,1,SLOW
29,1776839075.1674538,13.21,1,SLOW
30,1776839075.2465644,12.72,1,SLOW
31,1776839075.3246548,12.8,1,SLOW
32,1776839075.402858,13.41,1,SLOW
33,1776839075.4764395,12.95,1,SLOW
34,1776839075.5545254,12.81,1,SLOW
35,1776839075.6385567,12.81,1,SLOW
36,1776839075.713714,12.81,1,SLOW
37,1776839075.791826,12.48,1,SLOW
38,1776839075.8610806,13.65,1,SLOW
39,1776839075.9256384,16.11,1,SLOW
40,1776839076.0036275,12.73,1,SLOW
41,1776839076.081741,12.61,1,SLOW
42,1776839076.164499,13.11,1,SLOW
43,1776839076.2433064,12.6,1,SLOW
44,1776839076.3169777,12.88,1,SLOW
45,1776839076.3919008,12.94,1,SLOW
46,1776839076.4561365,16.31,1,SLOW
47,1776839076.537724,12.46,1,SLOW
48,1776839076.6118987,13.06,1,SLOW
49,1776839076.6972992,12.27,1,SLOW
50,1776839076.7708836,13.87,1,SLOW
51,1776839076.834469,14.37,1,SLOW
52,1776839076.910784,13.4,1,SLOW
53,1776839076.9834638,12.92,1,SLOW
54,1776839077.0495822,16.64,1,SLOW
55,1776839077.125961,12.51,1,SLOW
56,1776839077.2020693,13.14,1,SLOW
57,1776839077.2691412,15.73,1,SLOW
58,1776839077.344211,12.65,1,SLOW
59,1776839077.4108057,16.11,1,SLOW
60,1776839077.4894109,12.56,1,SLOW
61,1776839077.5674865,13.32,1,SLOW
62,1776839077.651612,12.33,1,SLOW
63,1776839077.7228103,13.71,1,SLOW
64,1776839077.7973948,12.14,1,SLOW
65,1776839077.8715582,13.22,1,SLOW
66,1776839077.9391563,15.48,1,SLOW
67,1776839078.003723,15.48,1,SLOW
68,1776839078.0898674,12.72,1,SLOW
69,1776839078.1629772,12.97,1,SLOW
70,1776839078.242201,12.88,1,SLOW
71,1776839078.317587,12.82,1,SLOW
72,1776839078.3926935,13.05,1,SLOW
73,1776839078.4718053,13.23,1,SLOW
74,1776839078.5553885,12.56,1,SLOW
75,1776839078.624219,12.8,1,SLOW
76,1776839078.7072873,12.93,1,SLOW
77,1776839078.7843432,12.62,1,SLOW
78,1776839078.8590991,12.81,1,SLOW
79,1776839078.9381747,13.14,1,SLOW
80,1776839079.0112545,13.41,1,SLOW
81,1776839079.0917928,12.57,1,SLOW
82,1776839079.164886,12.88,1,SLOW
83,1776839079.2349691,15.61,1,SLOW
84,1776839079.3120608,12.89,1,SLOW
85,1776839079.3896756,12.72,1,SLOW
86,1776839079.464785,13.32,1,SLOW
87,1776839079.5440137,12.54,1,SLOW
88,1776839079.6226273,12.72,1,SLOW
89,1776839079.6979237,12.77,1,SLOW
90,1776839079.7663474,16.5,1,SLOW
91,1776839079.8399627,12.92,1,SLOW
92,1776839079.9242086,12.25,1,SLOW
93,1776839079.9989393,13.03,1,SLOW
94,1776839080.0738614,13.14,1,SLOW
95,1776839080.1505802,12.81,1,SLOW
96,1776839080.2301831,12.87,1,SLOW
97,1776839080.3064423,12.8,1,SLOW
98,1776839080.3869092,12.64,1,SLOW
99,1776839080.4654949,12.97,1,SLOW
100,1776839080.546571,12.26,1,SLOW
101,1776839080.6195147,13.26,1,SLOW
102,1776839080.7016072,12.41,1,SLOW
103,1776839080.779914,13.14,1,SLOW
104,1776839080.852025,13.19,1,SLOW
105,1776839080.9306538,12.82,1,SLOW
