frame_id,timestamp,fps,total_detections,global_action
1,1776480792.3203335,500.33,1,GO
2,1776480792.4480157,0.69,1,GO
3,1776480792.4985213,17.54,1,GO
4,1776480792.5629263,16.0,1,GO
5,1776480792.6199243,16.56,1,GO
6,1776480792.6834428,16.39,1,GO
7,1776480792.7464406,15.74,1,GO
8,1776480792.8059473,16.0,1,GO
9,1776480792.8539534,20.83,1,GO
10,1776480792.9004626,20.61,1,GO
11,1776480792.9524708,21.27,1,GO
12,1776480793.0019765,20.83,1,GO
13,1776480793.0645056,16.26,1,GO
14,1776480793.1194973,16.52,1,GO
15,1776480793.1690085,20.83,1,GO
16,1776480793.218011,21.05,1,GO
17,1776480793.2775242,15.87,1,GO
18,1776480793.3256826,21.05,1,GO
19,1776480793.3742087,21.2,1,GO
20,1776480793.434997,21.49,1,GO
21,1776480793.5033574,16.19,1,GO
22,1776480793.5798774,12.76,1,GO
23,1776480793.659942,12.58,1,GO
24,1776480793.7336912,12.7,1,GO
25,1776480793.8063936,15.63,1,GO
26,1776480793.8825092,12.54,1,GO
27,1776480793.9577043,12.64,1,GO
28,1776480794.0242724,15.7,1,GO
29,1776480794.1047573,12.66,1,GO
30,1776480794.178436,13.06,1,GO
31,1776480794.2595801,12.87,1,GO
32,1776480794.3332663,12.86,1,GO
33,1776480794.3899658,15.87,1,GO
34,1776480794.4578757,15.69,1,GO
35,1776480794.526468,15.99,1,GO
36,1776480794.595987,12.66,1,GO
37,1776480794.6621437,15.75,1,GO
38,1776480794.7307415,15.7,1,GO
39,1776480794.81051,12.64,1,GO
40,1776480794.8842092,12.55,1,GO
41,1776480794.942209,16.18,1,GO
42,1776480795.0047174,16.13,1,GO
43,1776480795.062722,16.0,1,GO
44,1776480795.1282332,15.75,1,GO
45,1776480795.197752,15.62,1,GO
46,1776480795.2607732,15.74,1,GO
47,1776480795.3193052,15.99,1,GO
48,1776480795.3830838,16.13,1,GO
49,1776480795.4497232,15.95,1,GO
50,1776480795.5563374,15.94,1,GO
51,1776480795.6646576,9.06,1,GO
52,1776480795.7744393,8.96,1,GO
53,1776480795.8842628,9.03,1,GO
54,1776480795.9949455,9.02,1,GO
55,1776480796.106487,9.04,1,GO
56,1776480796.217651,8.97,1,GO
57,1776480796.326353,9.17,1,GO
58,1776480796.4418733,9.11,1,GO
59,1776480796.5474248,9.14,1,GO
60,1776480796.6582882,8.95,1,GO
61,1776480796.7696054,9.07,1,GO
62,1776480796.8778698,9.28,1,GO
63,1776480796.9874904,9.07,1,GO
64,1776480797.1041179,9.03,1,GO
65,1776480797.2065003,9.14,1,GO
66,1776480797.3177955,9.05,1,GO
67,1776480797.4423318,9.15,1,GO
68,1776480797.552165,7.88,1,GO
69,1776480797.6625462,9.21,1,GO
70,1776480797.7696366,9.19,1,GO
71,1776480797.8811774,8.93,1,GO
72,1776480797.994038,9.08,1,GO
73,1776480798.1015394,8.95,1,GO
74,1776480798.216589,9.04,1,GO
75,1776480798.3279276,9.09,1,GO
76,1776480798.43455,8.99,1,GO
77,1776480798.5447838,9.12,1,GO
78,1776480798.6553276,9.15,1,GO
79,1776480798.764888,9.13,1,GO
80,1776480798.8736055,9.17,1,GO
81,1776480798.9820948,9.24,1,GO
82,1776480799.0905526,9.23,1,GO
83,1776480799.1989183,9.21,1,GO
84,1776480799.3096893,8.98,1,GO
85,1776480799.4190016,9.29,1,GO
86,1776480799.5245974,9.23,1,GO
87,1776480799.6352777,9.12,1,GO
88,1776480799.7468863,9.05,1,GO
89,1776480799.854166,9.28,1,GO
90,1776480799.9640489,9.06,1,GO
91,1776480800.0783465,8.89,1,GO
92,1776480800.186869,9.04,1,GO
93,1776480800.298474,8.97,1,GO
94,1776480800.4111621,9.04,1,GO
95,1776480800.541892,9.12,1,GO
96,1776480800.6465979,8.09,1,GO
97,1776480800.755292,9.11,1,GO
98,1776480800.8619716,9.16,1,GO
99,1776480800.971724,9.19,1,GO
100,1776480801.1011662,9.12,1,GO
101,1776480801.207701,8.02,1,GO
102,1776480801.3123462,9.29,1,GO
103,1776480801.4244251,9.03,1,GO
104,1776480801.5349746,9.1,1,GO
105,1776480801.6455874,8.89,1,GO
106,1776480801.7533925,9.37,1,GO
107,1776480801.8611054,9.28,1,GO
108,1776480801.9701812,9.0,1,GO
109,1776480802.0865328,9.24,1,GO
110,1776480802.1899984,9.11,1,GO
111,1776480802.3005316,9.14,1,GO
112,1776480802.41716,9.05,1,GO
113,1776480802.5316288,8.16,1,GO
114,1776480802.643323,9.05,1,GO
115,1776480802.7518601,9.03,1,GO
116,1776480802.8604014,9.3,1,GO
117,1776480802.9701226,9.21,1,GO
118,1776480803.0819142,9.15,1,GO
119,1776480803.1903636,8.99,1,GO
120,1776480803.2999725,9.13,1,GO
121,1776480803.4085073,9.13,1,GO
122,1776480803.5182235,9.12,1,GO
123,1776480803.6279287,9.12,1,GO
124,1776480803.7375314,9.11,1,GO
125,1776480803.8501406,9.04,1,GO
126,1776480803.9589696,9.03,1,GO
127,1776480804.0677469,9.28,1,GO
128,1776480804.1752636,9.24,1,GO
129,1776480804.2847202,9.13,1,GO
130,1776480804.3955026,9.03,1,GO
131,1776480804.5040343,9.11,1,GO
132,1776480804.6158924,9.12,1,GO
133,1776480804.7275205,9.03,1,GO
134,1776480804.8390598,9.04,1,GO
135,1776480804.949812,8.96,1,GO
136,1776480805.0585063,9.11,1,GO
137,1776480805.1680589,9.11,1,GO
138,1776480805.276708,9.09,1,GO
139,1776480805.387109,9.28,1,GO
140,1776480805.4999108,9.03,1,GO
141,1776480805.6056166,9.03,1,GO
142,1776480805.71781,9.03,1,GO
143,1776480805.8263233,9.24,1,GO
144,1776480805.9409175,9.13,1,GO
145,1776480806.0645304,8.97,1,GO
146,1776480806.1711662,8.08,1,GO
147,1776480806.2797205,9.0,1,GO
148,1776480806.3922086,9.05,1,GO
149,1776480806.5019119,9.18,1,GO
150,1776480806.615522,9.04,1,GO
151,1776480806.7031388,9.04,1,GO
152,1776480806.7551389,11.96,1,GO
153,1776480806.8076534,19.61,1,GO
154,1776480806.8606627,18.69,1,GO
155,1776480806.9243543,16.37,1,GO
156,1776480806.9793615,16.23,1,GO
157,1776480807.0318732,21.5,1,GO
158,1776480807.091391,16.13,1,GO
159,1776480807.1536489,16.0,1,GO
160,1776480807.2151914,16.06,1,GO
161,1776480807.2772005,15.99,1,GO
162,1776480807.3417087,16.25,1,GO
163,1776480807.4012423,15.87,1,GO
164,1776480807.4472363,21.49,1,GO
165,1776480807.5117528,16.13,1,GO
166,1776480807.5707562,15.74,1,GO
167,1776480807.6232677,21.28,1,GO
168,1776480807.682278,16.0,1,GO
169,1776480807.7317874,21.04,1,GO
170,1776480807.795328,15.87,1,GO
171,1776480807.8573277,15.99,1,GO
172,1776480807.9178503,16.39,1,GO
173,1776480807.9768639,15.99,1,GO
174,1776480808.0303702,21.04,1,GO
175,1776480808.0908983,15.62,1,GO
176,1776480808.1559029,15.99,1,GO
177,1776480808.21999,15.99,1,GO
178,1776480808.2854998,15.74,1,GO
179,1776480808.3455,15.75,1,GO
180,1776480808.409028,15.87,1,GO
181,1776480808.4710348,15.74,1,GO
182,1776480808.5320604,15.62,1,GO
183,1776480808.5835812,20.83,1,GO
184,1776480808.6435812,15.74,1,GO
185,1776480808.6931105,21.28,1,GO
186,1776480808.75511,15.99,1,GO
187,1776480808.8076406,20.84,1,GO
188,1776480808.8626423,15.99,1,GO
189,1776480808.9121711,21.74,1,GO
190,1776480808.9741707,15.99,1,GO
191,1776480809.021701,20.83,1,GO
192,1776480809.0667014,21.04,1,GO
193,1776480809.1132252,20.83,1,GO
194,1776480809.1622255,21.04,1,GO
195,1776480809.2117445,20.83,1,GO
196,1776480809.2597442,21.05,1,GO
197,1776480809.3092673,20.83,1,GO
198,1776480809.371271,15.99,1,GO
199,1776480809.4157975,20.83,1,GO
200,1776480809.4657896,21.04,1,GO
201,1776480809.5143132,21.28,1,GO
202,1776480809.577319,15.74,1,GO
203,1776480809.6398232,16.0,1,GO
204,1776480809.6883438,20.83,1,GO
205,1776480809.7517915,15.74,1,GO
206,1776480809.8153055,16.01,1,GO
207,1776480809.879313,15.99,1,GO
208,1776480809.9388201,15.74,1,GO
209,1776480809.985337,20.83,1,GO
210,1776480810.0353374,21.04,1,GO
211,1776480810.0828488,20.69,1,GO
212,1776480810.1288528,21.19,1,GO
213,1776480810.1778648,21.28,1,GO
