frame_id,timestamp,fps,total_detections,global_action
1,1776841166.0430934,118.5,0,GO
2,1776841166.1483843,0.67,0,GO
3,1776841166.2099073,16.95,1,SLOW
4,1776841166.2679052,15.74,1,SLOW
5,1776841166.331856,15.87,1,SLOW
6,1776841166.394379,15.64,1,SLOW
7,1776841166.4573796,15.99,1,SLOW
8,1776841166.5218852,15.87,1,SLOW
9,1776841166.5823467,16.4,1,SLOW
10,1776841166.6448512,15.5,1,SLOW
11,1776841166.7103722,15.63,1,SLOW
12,1776841166.7743678,15.74,1,SLOW
13,1776841166.8384519,15.75,1,SLOW
14,1776841166.8999689,15.73,1,SLOW
15,1776841166.9649687,16.0,1,SLOW
16,1776841167.0264778,15.62,1,SLOW
17,1776841167.0864854,16.0,1,SLOW
18,1776841167.1580071,15.5,1,SLOW
19,1776841167.2145221,15.62,1,SLOW
20,1776841167.2805233,15.75,1,SLOW
21,1776841167.3410275,16.0,1,SLOW
22,1776841167.407547,15.15,1,SLOW
23,1776841167.473543,15.74,1,SLOW
24,1776841167.533053,16.81,1,SLOW
25,1776841167.5955696,15.62,1,SLOW
26,1776841167.6565664,16.0,1,SLOW
27,1776841167.7200787,15.62,1,SLOW
28,1776841167.7820854,16.0,1,SLOW
29,1776841167.8445902,15.75,1,SLOW
30,1776841167.9111006,15.15,1,SLOW
31,1776841167.975105,15.75,1,SLOW
32,1776841168.0386086,15.5,1,SLOW
33,1776841168.1039474,15.43,1,SLOW
34,1776841168.1689448,16.26,1,SLOW
35,1776841168.2354593,15.27,1,SLOW
36,1776841168.302973,15.62,1,SLOW
37,1776841168.3609731,15.74,1,SLOW
38,1776841168.4254794,15.38,1,SLOW
39,1776841168.4924726,16.53,1,SLOW
40,1776841168.5544727,15.87,1,SLOW
41,1776841168.615993,15.38,1,SLOW
42,1776841168.6809983,15.99,1,SLOW
43,1776841168.7415087,15.5,1,SLOW
44,1776841168.8110201,15.63,1,SLOW
45,1776841168.8720198,15.75,1,SLOW
46,1776841168.931527,16.39,1,SLOW
47,1776841168.9930427,16.0,1,SLOW
48,1776841169.0580425,15.26,1,SLOW
49,1776841169.125586,15.62,1,SLOW
50,1776841169.1875973,15.74,1,SLOW
51,1776841169.2501023,16.0,1,SLOW
52,1776841169.3162339,15.63,1,SLOW
53,1776841169.3782358,16.09,1,SLOW
54,1776841169.4367404,16.26,1,SLOW
55,1776841169.5012577,15.15,1,SLOW
56,1776841169.564115,15.74,1,SLOW
57,1776841169.6299207,15.59,1,SLOW
58,1776841169.6914272,16.0,1,SLOW
59,1776841169.7554274,15.75,1,SLOW
60,1776841169.8169425,16.13,1,SLOW
61,1776841169.87995,15.75,1,SLOW
62,1776841169.9464514,15.26,1,SLOW
63,1776841170.0079684,16.13,1,SLOW
64,1776841170.0719683,15.99,1,SLOW
65,1776841170.1394746,15.27,1,SLOW
66,1776841170.209988,17.54,1,SLOW
67,1776841170.2905042,11.43,1,SLOW
68,1776841170.368515,12.9,1,SLOW
69,1776841170.4567573,12.32,1,SLOW
70,1776841170.5321782,12.99,1,SLOW
71,1776841170.6176858,12.58,1,SLOW
72,1776841170.6886892,12.42,1,SLOW
73,1776841170.7697399,12.58,1,SLOW
74,1776841170.842255,12.65,1,SLOW
75,1776841170.906757,16.13,1,SLOW
76,1776841170.98476,12.42,1,SLOW
77,1776841171.069296,12.73,1,SLOW
78,1776841171.146894,12.41,1,SLOW
79,1776841171.226623,12.64,1,SLOW
80,1776841171.3039017,13.04,1,SLOW
81,1776841171.3869054,12.61,1,SLOW
82,1776841171.4604301,12.9,1,SLOW
83,1776841171.5309377,12.66,1,SLOW
84,1776841171.6034727,15.5,1,SLOW
85,1776841171.6874795,12.42,1,SLOW
86,1776841171.7630148,12.9,1,SLOW
87,1776841171.8475232,12.5,1,SLOW
88,1776841171.9240394,12.42,1,SLOW
89,1776841171.9985464,12.74,1,SLOW
90,1776841172.0765486,12.27,1,SLOW
91,1776841172.1640606,12.9,1,SLOW
92,1776841172.2415662,12.5,1,SLOW
93,1776841172.320814,12.74,1,SLOW
94,1776841172.4033241,12.78,1,SLOW
95,1776841172.469324,12.74,1,SLOW
96,1776841172.5338447,16.4,1,SLOW
97,1776841172.6013622,15.26,1,SLOW
98,1776841172.6803644,12.56,1,SLOW
99,1776841172.7638757,12.43,1,SLOW
100,1776841172.832387,12.99,1,SLOW
101,1776841172.8999245,15.99,1,SLOW
102,1776841172.9747138,12.45,1,SLOW
103,1776841173.0422282,16.0,1,SLOW
104,1776841173.118751,12.5,1,SLOW
105,1776841173.1847563,15.5,1,SLOW
106,1776841173.2482927,15.26,1,SLOW
107,1776841173.306805,16.13,1,SLOW
108,1776841173.374806,15.74,1,SLOW
109,1776841173.4363406,15.62,1,SLOW
110,1776841173.4938486,16.52,1,SLOW
111,1776841173.565858,15.5,1,SLOW
112,1776841173.647355,12.27,1,SLOW
113,1776841173.7265403,13.04,1,SLOW
114,1776841173.8010533,12.58,1,SLOW
115,1776841173.8620532,16.53,1,SLOW
116,1776841173.932572,15.15,1,SLOW
117,1776841174.007093,12.74,1,SLOW
118,1776841174.077093,15.74,1,SLOW
119,1776841174.1575992,11.69,1,SLOW
120,1776841174.224113,13.51,1,SLOW
121,1776841174.29263,16.0,1,SLOW
122,1776841174.3596342,15.74,1,SLOW
123,1776841174.439162,12.5,1,SLOW
124,1776841174.5206733,12.12,1,SLOW
125,1776841174.597193,13.07,1,SLOW
126,1776841174.674184,12.58,1,SLOW
127,1776841174.7506917,12.58,1,SLOW
128,1776841174.8172295,16.13,1,SLOW
129,1776841174.8937309,12.57,1,SLOW
130,1776841174.9607308,15.75,1,SLOW
131,1776841175.0484939,12.27,1,SLOW
132,1776841175.1210055,13.12,1,SLOW
133,1776841175.2075143,12.58,1,SLOW
134,1776841175.2755148,12.27,1,SLOW
135,1776841175.334021,16.13,1,SLOW
136,1776841175.409574,15.75,1,SLOW
137,1776841175.4925632,12.57,1,SLOW
138,1776841175.5610888,12.73,1,SLOW
139,1776841175.6335964,15.38,1,SLOW
140,1776841175.7071078,12.58,1,SLOW
141,1776841175.7926602,12.58,1,SLOW
142,1776841175.8726668,12.57,1,SLOW
143,1776841175.941195,12.9,1,SLOW
144,1776841176.0127091,15.15,1,SLOW
145,1776841176.0972173,12.58,1,SLOW
146,1776841176.1702263,12.58,1,SLOW
147,1776841176.2497368,12.9,1,SLOW
148,1776841176.3302486,12.5,1,SLOW
149,1776841176.4095907,12.58,1,SLOW
150,1776841176.4951315,12.6,1,SLOW
151,1776841176.5631075,12.9,1,SLOW
152,1776841176.6486144,12.42,1,SLOW
153,1776841176.7251346,12.82,1,SLOW
154,1776841176.797636,12.74,1,SLOW
155,1776841176.8676362,15.75,1,SLOW
156,1776841176.942157,12.27,1,SLOW
157,1776841177.0096705,16.13,1,SLOW
158,1776841177.0906835,12.58,1,SLOW
159,1776841177.167191,12.9,1,SLOW
160,1776841177.2437341,12.57,1,SLOW
161,1776841177.3272433,12.5,1,SLOW
162,1776841177.4017594,12.58,1,SLOW
163,1776841177.4847593,13.07,1,SLOW
164,1776841177.5532649,12.74,1,SLOW
165,1776841177.6237774,15.38,1,SLOW
166,1776841177.705309,12.58,1,SLOW
167,1776841177.7879949,12.27,1,SLOW
168,1776841177.8645034,13.12,1,SLOW
169,1776841177.9370062,12.19,1,SLOW
170,1776841177.9995263,16.81,1,SLOW
171,1776841178.0625257,15.26,1,SLOW
172,1776841178.1250336,15.62,1,SLOW
173,1776841178.1890464,16.0,1,SLOW
174,1776841178.2545645,15.74,1,SLOW
175,1776841178.3220875,15.62,1,SLOW
176,1776841178.4006126,12.74,1,SLOW
177,1776841178.4746108,12.42,1,SLOW
178,1776841178.538118,16.13,1,SLOW
179,1776841178.6036503,15.75,1,SLOW
180,1776841178.6666503,15.74,1,SLOW
181,1776841178.7261567,15.62,1,SLOW
182,1776841178.7901692,16.26,1,SLOW
183,1776841178.8576865,15.26,1,SLOW
184,1776841178.9247665,15.87,1,SLOW
185,1776841179.0033014,12.49,1,SLOW
186,1776841179.0882974,12.9,1,SLOW
187,1776841179.1591904,12.58,1,SLOW
188,1776841179.2197015,15.78,1,SLOW
189,1776841179.2897103,15.74,1,SLOW
190,1776841179.376255,12.88,1,SLOW
191,1776841179.4497728,12.59,1,SLOW
192,1776841179.521284,12.82,1,SLOW
193,1776841179.5832865,15.75,1,SLOW
194,1776841179.655791,15.75,1,SLOW
195,1776841179.728303,12.66,1,SLOW
196,1776841179.8058164,12.42,1,SLOW
197,1776841179.8658195,16.0,1,SLOW
198,1776841179.9423232,15.15,1,SLOW
199,1776841180.0228462,12.74,1,SLOW
200,1776841180.098641,12.9,1,SLOW
201,1776841180.1765559,12.24,1,SLOW
202,1776841180.2394733,14.18,1,SLOW
203,1776841180.3112752,17.12,1,SLOW
204,1776841180.3862917,13.19,1,SLOW
205,1776841180.4577973,12.74,1,SLOW
206,1776841180.5203164,15.63,1,SLOW
207,1776841180.5948234,15.74,1,SLOW
208,1776841180.6678236,12.9,1,SLOW
209,1776841180.746838,12.27,1,SLOW
210,1776841180.8243454,13.07,1,SLOW
211,1776841180.9068604,12.58,1,SLOW
212,1776841180.9798622,12.27,1,SLOW
213,1776841181.0513663,16.26,1,SLOW
214,1776841181.1247697,12.5,1,SLOW
215,1776841181.2122836,11.19,1,SLOW
216,1776841181.2872872,14.39,1,SLOW
217,1776841181.356794,12.74,1,SLOW
218,1776841181.4233196,15.62,1,SLOW
219,1776841181.482325,15.99,1,SLOW
220,1776841181.5495422,14.88,1,SLOW
221,1776841181.6200511,16.67,1,SLOW
222,1776841181.6890554,12.74,1,SLOW
223,1776841181.7615595,15.75,1,SLOW
224,1776841181.8380709,12.5,1,SLOW
225,1776841181.9130902,12.66,1,SLOW
226,1776841181.975089,15.74,1,SLOW
227,1776841182.0475986,16.13,1,SLOW
228,1776841182.1241076,12.58,1,SLOW
229,1776841182.1966243,12.74,1,SLOW
230,1776841182.2646208,15.74,1,SLOW
231,1776841182.3531268,12.27,1,SLOW
232,1776841182.4226384,12.99,1,SLOW
233,1776841182.5041614,12.58,1,SLOW
234,1776841182.583153,12.27,1,SLOW
235,1776841182.6556568,13.24,1,SLOW
236,1776841182.7171676,15.15,1,SLOW
237,1776841182.7831714,15.75,1,SLOW
238,1776841182.8496737,15.5,1,SLOW
239,1776841182.9111893,15.87,1,SLOW
