frame_id,timestamp,fps,total_detections,global_action
1,1776839687.395223,28.62,0,GO
2,1776839687.4844935,0.13,0,GO
3,1776839687.5599988,13.79,1,STOP
4,1776839687.623512,15.63,1,STOP
5,1776839687.6905174,15.26,1,STOP
6,1776839687.7510257,16.0,1,STOP
7,1776839687.816539,15.87,1,STOP
8,1776839687.8823366,15.74,1,STOP
9,1776839687.9548388,12.77,1,STOP
10,1776839688.0203543,15.62,1,STOP
11,1776839688.0833588,15.26,1,STOP
12,1776839688.1431913,16.26,1,STOP
13,1776839688.2077193,16.3,1,STOP
14,1776839688.269719,15.74,1,STOP
15,1776839688.3342297,15.38,1,STOP
16,1776839688.4017432,15.74,1,STOP
17,1776839688.466743,15.75,1,STOP
18,1776839688.5272593,15.62,1,STOP
19,1776839688.5852613,16.26,1,STOP
20,1776839688.6557686,15.27,1,STOP
21,1776839688.7172813,15.87,1,STOP
22,1776839688.7812822,15.74,1,STOP
23,1776839688.8417869,15.49,1,STOP
24,1776839688.9023058,16.4,1,STOP
25,1776839688.9713051,15.26,1,STOP
26,1776839689.0318215,16.13,1,STOP
27,1776839689.1023357,15.26,1,STOP
28,1776839689.1613333,15.26,1,STOP
29,1776839689.224738,16.13,1,STOP
30,1776839689.2917473,15.77,1,STOP
31,1776839689.3512506,15.74,1,STOP
32,1776839689.418768,15.63,1,STOP
33,1776839689.4787679,15.74,1,STOP
34,1776839689.5422742,15.5,1,STOP
35,1776839689.6057973,16.39,1,OVERTAKE
36,1776839689.6727953,15.74,1,OVERTAKE
37,1776839689.7323108,15.62,1,OVERTAKE
38,1776839689.7973206,16.26,1,OVERTAKE
39,1776839689.8638268,15.26,1,OVERTAKE
40,1776839689.9273465,15.62,1,OVERTAKE
41,1776839689.9863484,16.0,1,OVERTAKE
42,1776839690.0498528,16.0,1,OVERTAKE
43,1776839690.1113706,15.63,1,OVERTAKE
44,1776839690.1803732,15.99,1,OVERTAKE
45,1776839690.2359157,16.13,1,OVERTAKE
46,1776839690.3014324,15.26,1,OVERTAKE
47,1776839690.3664286,15.75,1,OVERTAKE
48,1776839690.4299376,15.62,1,OVERTAKE
49,1776839690.4919422,15.75,1,OVERTAKE
50,1776839690.5544467,16.53,1,OVERTAKE
51,1776839690.6208665,15.15,1,OVERTAKE
52,1776839690.685868,15.77,1,OVERTAKE
53,1776839690.746374,15.5,1,OVERTAKE
54,1776839690.8168948,15.87,1,OVERTAKE
55,1776839690.872894,15.74,1,OVERTAKE
56,1776839690.9404032,16.13,1,OVERTAKE
57,1776839691.0029173,15.27,1,OVERTAKE
58,1776839691.067916,16.26,1,OVERTAKE
59,1776839691.1374254,15.15,1,OVERTAKE
60,1776839691.2139435,12.42,1,OVERTAKE
61,1776839691.2689424,16.26,1,OVERTAKE
62,1776839691.3354502,15.62,1,OVERTAKE
63,1776839691.4039612,15.5,1,OVERTAKE
64,1776839691.4599638,16.26,1,OVERTAKE
65,1776839691.530858,15.06,1,OVERTAKE
66,1776839691.590868,16.26,1,OVERTAKE
67,1776839691.650369,16.0,1,OVERTAKE
68,1776839691.715886,15.87,1,OVERTAKE
69,1776839691.779886,15.74,1,OVERTAKE
70,1776839691.8473947,15.75,1,OVERTAKE
71,1776839691.9029129,16.39,1,OVERTAKE
72,1776839691.970663,15.74,1,OVERTAKE
73,1776839692.0331805,15.21,1,OVERTAKE
74,1776839692.097184,16.26,1,OVERTAKE
75,1776839692.158691,15.75,1,OVERTAKE
76,1776839692.2212045,15.87,1,OVERTAKE
77,1776839692.2852035,15.74,1,OVERTAKE
78,1776839692.3517132,15.04,1,OVERTAKE
79,1776839692.4202316,15.38,1,OVERTAKE
80,1776839692.476235,16.25,1,OVERTAKE
81,1776839692.5397644,16.39,1,OVERTAKE
82,1776839692.6043139,15.27,1,OVERTAKE
83,1776839692.6663058,16.25,1,OVERTAKE
84,1776839692.728825,15.39,1,OVERTAKE
85,1776839692.790832,16.0,1,OVERTAKE
86,1776839692.8543377,15.5,1,OVERTAKE
87,1776839692.9198515,15.87,1,OVERTAKE
88,1776839692.9818525,15.74,1,OVERTAKE
89,1776839693.0453618,15.75,1,OVERTAKE
90,1776839693.1088753,15.62,1,OVERTAKE
91,1776839693.1718755,15.74,1,OVERTAKE
92,1776839693.2443898,15.62,1,OVERTAKE
93,1776839693.300406,15.75,1,OVERTAKE
94,1776839693.3634117,15.62,1,OVERTAKE
95,1776839693.4259303,16.13,1,OVERTAKE
96,1776839693.4919379,15.74,1,OVERTAKE
97,1776839693.5584416,15.75,1,OVERTAKE
98,1776839693.6179495,15.87,1,OVERTAKE
99,1776839693.6809506,15.75,1,OVERTAKE
100,1776839693.7484884,15.74,1,OVERTAKE
101,1776839693.810006,15.63,1,OVERTAKE
102,1776839693.874017,16.52,1,OVERTAKE
103,1776839693.9335237,15.38,1,OVERTAKE
104,1776839693.9945319,16.26,1,OVERTAKE
105,1776839694.0610576,15.26,1,OVERTAKE
106,1776839694.1265686,15.62,1,STOP
107,1776839694.1875703,16.26,1,STOP
108,1776839694.2540746,15.27,1,STOP
109,1776839694.3155875,15.87,1,STOP
110,1776839694.384593,15.74,1,STOP
111,1776839694.4420948,15.75,1,STOP
112,1776839694.5096183,15.87,1,STOP
113,1776839694.5696163,15.74,1,STOP
114,1776839694.6331282,15.62,1,STOP
115,1776839694.6941323,16.26,1,STOP
116,1776839694.7606363,15.27,1,STOP
117,1776839694.8231502,15.62,1,STOP
118,1776839694.8871524,15.74,1,STOP
119,1776839694.9506571,15.75,1,STOP
120,1776839695.0221772,15.62,1,STOP
121,1776839695.096181,12.42,1,STOP
122,1776839695.1516898,17.39,1,STOP
123,1776839695.2232087,15.15,1,STOP
124,1776839695.2822049,15.74,1,STOP
125,1776839695.3457155,15.75,1,STOP
126,1776839695.4102297,15.63,1,STOP
127,1776839695.4732285,16.0,1,STOP
128,1776839695.5327356,16.13,1,STOP
129,1776839695.603277,15.75,1,STOP
130,1776839695.6632779,15.74,1,STOP
131,1776839695.7277894,14.71,1,STOP
132,1776839695.7887924,17.7,1,OVERTAKE
133,1776839695.8502975,15.5,1,OVERTAKE
134,1776839695.918821,15.63,1,OVERTAKE
135,1776839695.9768143,15.74,1,OVERTAKE
136,1776839696.046124,15.5,1,OVERTAKE
137,1776839696.1106446,15.92,1,OVERTAKE
138,1776839696.1696415,15.74,1,OVERTAKE
139,1776839696.2321522,15.62,1,OVERTAKE
140,1776839696.296161,16.0,1,OVERTAKE
