frame_id,track_id,class,dist_m,speed_ms,ttc_s,state
80,1,Obstacle,0.801,0.0,inf,STATIC
81,1,Obstacle,0.801,-0.0,inf,DYNAMIC
82,1,Obstacle,0.789,0.043,18.39,DYNAMIC
83,1,Obstacle,0.789,0.03,26.28,DYNAMIC
84,1,Obstacle,0.778,0.073,10.66,DYNAMIC
85,1,Obstacle,0.773,0.073,10.63,STATIC
86,1,Obstacle,0.767,0.076,10.06,STATIC
87,1,Obstacle,0.762,0.079,9.59,STATIC
88,1,Obstacle,0.757,0.08,9.42,STATIC
89,1,Obstacle,0.757,0.056,13.45,STATIC
90,1,Obstacle,0.752,0.064,11.75,STATIC
91,1,Obstacle,0.742,0.084,8.88,STATIC
92,1,Obstacle,0.742,0.058,12.68,STATIC
93,1,Obstacle,0.727,0.112,6.47,STATIC
94,1,Obstacle,0.722,0.102,7.11,STATIC
95,1,Obstacle,0.717,0.089,8.02,STATIC
96,1,Obstacle,0.713,0.081,8.85,STATIC
97,1,Obstacle,0.713,0.056,12.63,STATIC
98,1,Obstacle,0.713,0.04,18.04,STATIC
99,1,Obstacle,0.708,0.05,14.16,STATIC
100,1,Obstacle,0.703,0.057,12.38,STATIC
101,1,Obstacle,0.699,0.061,11.48,STATIC
102,1,Obstacle,0.694,0.06,11.5,STATIC
103,1,Obstacle,0.69,0.063,10.95,STATIC
104,1,Obstacle,0.685,0.065,10.5,STATIC
105,1,Obstacle,0.681,0.066,10.3,STATIC
106,1,Obstacle,0.681,0.046,14.71,STATIC
107,1,Obstacle,0.677,0.053,12.77,STATIC
108,1,Obstacle,0.673,0.053,12.58,STATIC
109,1,Obstacle,0.668,0.057,11.79,STATIC
110,1,Obstacle,0.66,0.079,8.33,STATIC
111,1,Obstacle,0.656,0.075,8.8,STATIC
112,1,Obstacle,0.656,0.052,12.57,STATIC
113,1,Obstacle,0.656,0.037,17.92,STATIC
114,1,Obstacle,0.648,0.062,10.43,STATIC
115,1,Obstacle,0.648,0.044,14.89,STATIC
116,1,Obstacle,0.644,0.048,13.29,STATIC
117,1,Obstacle,0.637,0.07,9.06,STATIC
118,1,Obstacle,0.637,0.049,12.92,STATIC
