frame_id,timestamp,fps,total_detections,global_action
1,1776838986.3143127,119.16,0,GO
2,1776838986.4178276,0.24,0,GO
3,1776838986.5003424,13.07,1,SLOW
4,1776838986.5578494,12.42,1,SLOW
5,1776838986.6228564,15.75,1,SLOW
6,1776838986.6840153,15.62,1,SLOW
7,1776838986.7470148,16.09,1,SLOW
8,1776838986.80852,16.0,1,SLOW
9,1776838986.874044,15.63,1,SLOW
10,1776838986.9350457,15.5,1,SLOW
11,1776838986.998323,16.77,1,SLOW
12,1776838987.0604308,15.23,1,SLOW
13,1776838987.1244009,15.85,1,SLOW
14,1776838987.1836214,16.09,1,SLOW
15,1776838987.252624,15.61,1,SLOW
16,1776838987.314129,16.0,1,SLOW
17,1776838987.378645,15.63,1,SLOW
18,1776838987.434648,16.52,1,SLOW
19,1776838987.4891617,20.0,1,SLOW
20,1776838987.5481737,15.74,1,SLOW
21,1776838987.6126757,15.74,1,SLOW
22,1776838987.6742,15.87,1,SLOW
23,1776838987.7401996,15.74,1,SLOW
24,1776838987.8022585,16.32,1,SLOW
25,1776838987.8617666,15.67,1,SLOW
26,1776838987.9257667,16.0,1,SLOW
27,1776838987.9933002,15.87,1,SLOW
28,1776838988.052343,15.74,1,SLOW
29,1776838988.1214771,15.58,1,SLOW
30,1776838988.1819932,15.62,1,SLOW
31,1776838988.2442884,15.74,1,SLOW
32,1776838988.3146389,15.71,1,SLOW
33,1776838988.3721673,16.13,1,SLOW
34,1776838988.4341614,15.5,1,SLOW
35,1776838988.501671,15.5,1,SLOW
36,1776838988.569188,15.62,1,SLOW
37,1776838988.627186,16.26,1,SLOW
38,1776838988.690624,15.38,1,SLOW
39,1776838988.7505782,16.56,1,SLOW
40,1776838988.8121092,15.74,1,SLOW
41,1776838988.8786325,15.87,1,SLOW
42,1776838988.9446342,15.5,1,SLOW
43,1776838989.005144,16.0,1,SLOW
44,1776838989.0707161,15.49,1,SLOW
45,1776838989.1327157,15.87,1,SLOW
46,1776838989.199235,15.62,1,SLOW
47,1776838989.2612176,15.5,1,SLOW
48,1776838989.3257637,15.74,1,SLOW
49,1776838989.3882687,16.39,1,SLOW
50,1776838989.4502718,15.74,1,SLOW
51,1776838989.5167766,15.75,1,SLOW
52,1776838989.5773196,15.66,1,SLOW
53,1776838989.6433194,15.71,1,SLOW
54,1776838989.7028258,15.75,1,SLOW
55,1776838989.76748,15.87,1,SLOW
56,1776838989.8330142,16.08,1,SLOW
57,1776838989.8945365,15.63,1,SLOW
58,1776838989.955538,16.0,1,SLOW
59,1776838990.0190458,16.0,1,SLOW
60,1776838990.0856578,15.15,1,SLOW
61,1776838990.1472306,16.35,1,SLOW
62,1776838990.2127273,15.26,1,SLOW
63,1776838990.2732584,15.88,1,SLOW
64,1776838990.3322527,15.99,1,SLOW
65,1776838990.3967586,16.67,1,SLOW
66,1776838990.45941,15.57,1,SLOW
67,1776838990.5239153,15.76,1,SLOW
68,1776838990.5834253,16.13,1,SLOW
69,1776838990.6483402,16.53,1,SLOW
70,1776838990.7128427,15.52,1,SLOW
71,1776838990.7753553,15.63,1,SLOW
72,1776838990.835356,15.99,1,SLOW
73,1776838990.9047093,15.33,1,SLOW
74,1776838990.9681349,15.85,1,SLOW
75,1776838991.029135,15.52,1,SLOW
76,1776838991.0926518,15.87,1,SLOW
77,1776838991.1576586,15.26,1,SLOW
78,1776838991.2191854,15.99,1,SLOW
79,1776838991.28678,16.13,1,SLOW
80,1776838991.3488588,14.99,1,SLOW
81,1776838991.4153688,15.51,1,SLOW
82,1776838991.4798853,16.39,1,SLOW
83,1776838991.543378,15.26,1,SLOW
84,1776838991.6028838,15.62,1,SLOW
85,1776838991.6727362,16.13,1,SLOW
86,1776838991.7245038,16.7,1,SLOW
87,1776838991.7920208,15.45,1,SLOW
88,1776838991.8530283,16.0,1,SLOW
89,1776838991.9196012,15.03,1,SLOW
90,1776838991.9812338,17.05,1,SLOW
91,1776838992.0432358,15.14,1,SLOW
92,1776838992.1190362,16.18,1,SLOW
93,1776838992.1825535,13.16,1,SLOW
94,1776838992.248553,15.04,1,SLOW
95,1776838992.317938,16.08,1,SLOW
96,1776838992.3784525,15.83,1,SLOW
97,1776838992.4384534,15.74,1,SLOW
98,1776838992.5079622,15.87,1,SLOW
99,1776838992.5804737,13.07,1,SLOW
100,1776838992.6444721,15.5,1,SLOW
101,1776838992.7099931,15.99,1,SLOW
102,1776838992.7715073,15.88,1,SLOW
103,1776838992.8355064,15.5,1,SLOW
104,1776838992.9010353,15.62,1,SLOW
105,1776838992.9725423,15.5,1,SLOW
106,1776838993.045542,13.24,1,SLOW
107,1776838993.1170483,12.58,1,SLOW
108,1776838993.187381,15.79,1,SLOW
109,1776838993.2838988,12.65,1,SLOW
110,1776838993.3764236,10.15,1,SLOW
111,1776838993.4624326,10.93,1,SLOW
112,1776838993.5409405,12.74,1,SLOW
113,1776838993.6055367,13.14,1,SLOW
114,1776838993.6770508,15.5,1,SLOW
115,1776838993.7610655,12.74,1,SLOW
116,1776838993.8395722,12.57,1,SLOW
117,1776838993.9100888,12.99,1,SLOW
118,1776838993.96659,15.75,1,SLOW
119,1776838994.0285928,16.0,1,SLOW
120,1776838994.0966861,15.17,1,SLOW
121,1776838994.1626904,15.83,1,SLOW
122,1776838994.219195,16.0,1,SLOW
123,1776838994.286706,15.39,1,SLOW
124,1776838994.3489723,15.5,1,SLOW
125,1776838994.4191775,16.11,1,SLOW
126,1776838994.4872918,15.53,1,SLOW
127,1776838994.5648043,12.97,1,SLOW
128,1776838994.6498122,12.42,1,SLOW
129,1776838994.7193198,13.07,1,SLOW
130,1776838994.7958457,12.19,1,SLOW
131,1776838994.8653522,13.79,1,SLOW
132,1776838994.9303524,15.75,1,SLOW
133,1776838994.999865,15.62,1,SLOW
134,1776838995.071387,12.74,1,SLOW
135,1776838995.1343782,15.75,1,SLOW
136,1776838995.206594,15.38,1,SLOW
137,1776838995.2771122,13.3,1,SLOW
138,1776838995.3481174,16.0,1,SLOW
139,1776838995.4296196,12.58,1,SLOW
140,1776838995.5131483,12.34,1,SLOW
141,1776838995.5836625,13.07,1,SLOW
142,1776838995.6626678,12.58,1,SLOW
143,1776838995.7356882,12.65,1,SLOW
144,1776838995.7991996,15.87,1,SLOW
145,1776838995.8622043,15.5,1,SLOW
146,1776838995.9195933,17.42,1,SLOW
147,1776838995.9861152,15.62,1,SLOW
148,1776838996.0471156,15.74,1,SLOW
149,1776838996.1096334,15.26,1,SLOW
150,1776838996.173148,16.13,1,SLOW
151,1776838996.2381463,15.75,1,SLOW
152,1776838996.3056548,15.62,1,SLOW
153,1776838996.3892758,15.75,1,SLOW
154,1776838996.4807317,10.8,1,SLOW
155,1776838996.577254,10.16,1,SLOW
156,1776838996.6677656,10.47,1,SLOW
157,1776838996.7487707,12.9,1,SLOW
158,1776838996.8312821,10.81,1,SLOW
159,1776838996.919789,12.35,1,SLOW
160,1776838997.0053196,11.05,1,SLOW
