frame_id,timestamp,fps,total_detections,global_action
1,1776910885.3405728,249.2,2,GO
2,1776910885.4587932,0.72,2,GO
3,1776910885.5083036,20.0,2,GO
4,1776910885.562305,19.04,2,GO
5,1776910885.6258397,15.87,2,GO
6,1776910885.6893542,15.74,2,GO
7,1776910885.75036,15.74,2,GO
8,1776910885.79687,20.83,2,GO
9,1776910885.84387,20.61,2,GO
10,1776910885.890384,21.28,2,GO
11,1776910885.9431593,20.61,2,GO
12,1776910886.0066648,15.68,2,GO
13,1776910886.0666668,16.0,2,GO
14,1776910886.1171992,20.83,2,GO
15,1776910886.1751988,15.74,2,GO
16,1776910886.2247045,21.28,2,GO
17,1776910886.2747118,21.5,2,GO
18,1776910886.3362355,15.74,2,GO
19,1776910886.385241,20.83,2,GO
20,1776910886.446746,15.75,2,GO
21,1776910886.5142634,15.87,2,GO
22,1776910886.5722637,16.0,2,GO
23,1776910886.6227717,20.83,2,GO
24,1776910886.6837792,15.75,2,GO
25,1776910886.7312834,21.05,2,GO
26,1776910886.7987947,16.39,2,GO
27,1776910886.8597946,15.5,2,GO
28,1776910886.922311,15.87,2,GO
29,1776910886.9823163,15.75,2,GO
30,1776910887.0348217,20.61,2,GO
31,1776910887.0913289,15.87,2,GO
32,1776910887.143329,20.2,2,GO
33,1776910887.1893394,21.74,2,GO
34,1776910887.2388487,20.61,2,GO
35,1776910887.2987645,16.13,2,GO
36,1776910887.5878375,3.52,2,GO
37,1776910887.6493428,15.75,2,GO
38,1776910887.7108486,15.63,2,GO
39,1776910887.7618482,21.5,2,GO
40,1776910887.8213553,15.87,2,GO
41,1776910887.871355,21.05,2,GO
42,1776910887.9318836,15.5,2,GO
43,1776910887.979887,20.83,2,GO
44,1776910888.0283945,20.4,2,GO
45,1776910888.072397,21.97,2,GO
46,1776910888.1189196,21.27,2,GO
47,1776910888.1689208,20.2,2,GO
48,1776910888.2154346,21.74,2,GO
49,1776910888.263431,20.61,2,GO
50,1776910888.3129628,20.83,2,GO
51,1776910888.3589625,21.04,2,GO
52,1776910888.408478,20.83,2,GO
53,1776910888.4534771,21.5,2,GO
54,1776910888.5019932,20.83,2,GO
55,1776910888.5499907,21.5,2,GO
56,1776910888.5995023,21.28,2,GO
57,1776910888.6445022,21.05,2,GO
58,1776910888.6917636,20.51,2,GO
59,1776910888.7367659,21.97,2,GO
60,1776910888.7857714,20.83,2,GO
61,1776910888.8342757,21.05,2,GO
62,1776910888.8822825,20.83,2,GO
63,1776910888.9327881,20.61,2,GO
64,1776910888.9912941,16.13,2,GO
65,1776910889.0412967,20.61,2,GO
66,1776910889.0863,21.74,2,GO
67,1776910889.132805,21.05,2,GO
68,1776910889.1838133,20.41,2,GO
69,1776910889.2323189,21.05,2,GO
70,1776910889.278325,20.41,2,GO
71,1776910889.3258264,21.27,2,GO
72,1776910889.3718262,21.5,2,GO
73,1776910889.4233363,20.41,2,GO
74,1776910889.4723358,21.05,2,GO
75,1776910889.5208497,21.28,2,GO
76,1776910889.587854,15.26,2,GO
77,1776910889.6443582,16.26,2,GO
78,1776910889.6918693,21.28,2,GO
79,1776910889.737873,21.05,2,GO
80,1776910889.784878,21.28,2,GO
81,1776910889.83239,22.46,2,GO
82,1776910889.8803952,19.61,2,GO
83,1776910889.9289014,20.2,2,GO
84,1776910889.9769018,21.74,2,GO
85,1776910890.027264,20.41,2,GO
86,1776910890.075264,21.57,2,GO
87,1776910890.1337705,16.0,2,GO
88,1776910890.1827748,20.83,2,GO
89,1776910890.2334135,21.05,2,GO
90,1776910890.2949321,15.84,2,GO
91,1776910890.3399296,21.05,2,GO
92,1776910890.387936,21.28,2,GO
93,1776910890.4424407,20.61,2,GO
94,1776910890.5039544,15.63,2,GO
95,1776910890.5849657,15.26,2,GO
96,1776910890.6504815,15.26,2,GO
97,1776910890.7360268,12.99,2,GO
98,1776910890.8395512,12.57,2,GO
99,1776910890.9523332,8.87,2,GO
100,1776910891.0598814,9.13,2,GO
101,1776910891.1665757,9.12,2,GO
102,1776910891.2781322,9.21,2,GO
103,1776910891.3887556,8.92,2,GO
104,1776910891.502452,9.08,2,GO
105,1776910891.6141589,8.88,2,GO
106,1776910891.7259512,9.03,2,GO
107,1776910891.8353515,8.95,2,GO
108,1776910891.955185,9.01,2,GO
109,1776910892.0712652,9.16,2,GO
110,1776910892.1828055,7.84,2,GO
111,1776910892.238313,10.15,2,GO
112,1776910892.2938263,17.54,2,GO
113,1776910892.3588307,16.0,2,GO
114,1776910892.4193463,15.62,2,GO
115,1776910892.4833548,15.5,2,GO
116,1776910892.5434425,16.37,2,GO
117,1776910892.5959623,20.41,2,GO
118,1776910892.656964,15.99,2,GO
119,1776910892.7214987,15.87,2,GO
120,1776910892.7871687,15.5,2,GO
121,1776910892.8456748,16.08,2,GO
122,1776910892.9071925,16.13,2,GO
123,1776910892.9541888,21.05,2,GO
124,1776910893.002705,20.83,2,GO
125,1776910893.0457053,21.5,2,GO
126,1776910893.0897064,23.26,2,GO
127,1776910893.1442335,18.68,2,GO
128,1776910893.190239,20.83,2,GO
129,1776910893.2387438,21.97,2,GO
130,1776910893.286747,20.41,2,GO
131,1776910893.3382568,20.61,2,GO
132,1776910893.3977683,15.63,2,GO
133,1776910893.4447682,21.5,2,GO
134,1776910893.4992788,20.41,2,GO
135,1776910893.5562787,16.0,2,GO
