frame_id,track_id,class,dist_m,speed_ms,ttc_s,state
68,1,Obstacle,0.766,0.0,inf,STATIC
69,1,Obstacle,0.763,0.0,inf,DYNAMIC
70,1,Obstacle,0.76,0.001,inf,DYNAMIC
71,1,Obstacle,0.757,0.002,inf,DYNAMIC
72,1,Obstacle,0.755,0.005,inf,DYNAMIC
73,1,Obstacle,0.753,0.007,inf,STATIC
74,1,Obstacle,0.748,0.011,68.76,STATIC
75,1,Obstacle,0.743,0.016,45.81,STATIC
76,1,Obstacle,0.735,0.023,31.99,STATIC
77,1,Obstacle,0.728,0.03,24.09,STATIC
78,1,Obstacle,0.72,0.038,19.14,STATIC
79,1,Obstacle,0.712,0.045,15.8,STATIC
80,1,Obstacle,0.704,0.052,13.56,STATIC
81,1,Obstacle,0.698,0.057,12.14,STATIC
82,1,Obstacle,0.692,0.062,11.14,STATIC
83,1,Obstacle,0.686,0.066,10.42,STATIC
84,1,Obstacle,0.68,0.069,9.9,STATIC
85,1,Obstacle,0.673,0.071,9.43,STATIC
86,1,Obstacle,0.667,0.074,9.03,STATIC
87,1,Obstacle,0.66,0.076,8.7,STATIC
88,1,Obstacle,0.653,0.078,8.37,STATIC
89,1,Obstacle,0.646,0.08,8.05,STATIC
90,1,Obstacle,0.639,0.082,7.77,STATIC
91,1,Obstacle,0.631,0.084,7.49,STATIC
92,1,Obstacle,0.623,0.086,7.25,STATIC
93,1,Obstacle,0.615,0.087,7.05,STATIC
94,1,Obstacle,0.608,0.089,6.86,STATIC
95,1,Obstacle,0.601,0.09,6.67,STATIC
96,1,Obstacle,0.594,0.091,6.51,STATIC
97,1,Obstacle,0.587,0.092,6.36,STATIC
98,1,Obstacle,0.579,0.094,6.19,STATIC
99,1,Obstacle,0.572,0.095,6.04,STATIC
100,1,Obstacle,0.567,0.095,5.95,STATIC
101,1,Obstacle,0.561,0.095,5.88,STATIC
102,1,Obstacle,0.555,0.096,5.81,STATIC
103,1,Obstacle,0.548,0.095,5.75,STATIC
104,1,Obstacle,0.542,0.095,5.68,STATIC
105,1,Obstacle,0.536,0.095,5.63,STATIC
106,1,Obstacle,0.532,0.095,5.61,STATIC
107,1,Obstacle,0.527,0.094,5.59,STATIC
108,1,Obstacle,0.522,0.094,5.57,STATIC
109,1,Obstacle,0.516,0.093,5.55,STATIC
110,1,Obstacle,0.511,0.092,5.55,DYNAMIC
111,1,Obstacle,0.507,0.091,5.56,DYNAMIC
112,1,Obstacle,0.504,0.09,5.6,DYNAMIC
113,1,Obstacle,0.5,0.089,5.64,DYNAMIC
114,1,Obstacle,0.495,0.088,5.65,DYNAMIC
115,1,Obstacle,0.49,0.087,5.65,DYNAMIC
116,1,Obstacle,0.484,0.086,5.61,DYNAMIC
117,1,Obstacle,0.478,0.086,5.58,DYNAMIC
118,1,Obstacle,0.473,0.085,5.58,DYNAMIC
119,1,Obstacle,0.469,0.084,5.6,DYNAMIC
120,1,Obstacle,0.464,0.083,5.59,DYNAMIC
121,1,Obstacle,0.459,0.083,5.54,DYNAMIC
122,1,Obstacle,0.453,0.083,5.49,DYNAMIC
123,1,Obstacle,0.448,0.082,5.45,DYNAMIC
124,1,Obstacle,0.445,0.082,5.44,DYNAMIC
125,1,Obstacle,0.441,0.081,5.43,DYNAMIC
126,1,Obstacle,0.436,0.081,5.42,DYNAMIC
127,1,Obstacle,0.432,0.08,5.42,DYNAMIC
128,1,Obstacle,0.427,0.08,5.37,DYNAMIC
129,1,Obstacle,0.421,0.079,5.31,DYNAMIC
130,1,Obstacle,0.417,0.079,5.26,DYNAMIC
131,1,Obstacle,0.413,0.079,5.25,DYNAMIC
132,1,Obstacle,0.409,0.078,5.25,DYNAMIC
133,1,Obstacle,0.405,0.077,5.25,DYNAMIC
134,1,Obstacle,0.4,0.076,5.23,DYNAMIC
135,1,Obstacle,0.395,0.076,5.22,DYNAMIC
136,1,Obstacle,0.391,0.075,5.21,DYNAMIC
137,1,Obstacle,0.387,0.075,5.2,DYNAMIC
138,1,Obstacle,0.383,0.074,5.2,DYNAMIC
139,1,Obstacle,0.38,0.072,5.25,DYNAMIC
140,1,Obstacle,0.376,0.071,5.3,DYNAMIC
141,1,Obstacle,0.373,0.07,5.35,DYNAMIC
142,1,Obstacle,0.369,0.068,5.4,DYNAMIC
143,1,Obstacle,0.366,0.067,5.44,DYNAMIC
144,1,Obstacle,0.363,0.066,5.49,DYNAMIC
145,1,Obstacle,0.361,0.065,5.56,DYNAMIC
146,1,Obstacle,0.36,0.064,5.66,DYNAMIC
147,1,Obstacle,0.359,0.062,5.79,DYNAMIC
148,1,Obstacle,0.358,0.06,5.96,DYNAMIC
149,1,Obstacle,0.358,0.058,6.17,DYNAMIC
150,1,Obstacle,0.357,0.056,6.43,DYNAMIC
151,1,Obstacle,0.358,0.053,6.75,DYNAMIC
152,1,Obstacle,0.358,0.05,7.14,DYNAMIC
153,1,Obstacle,0.359,0.047,7.58,DYNAMIC
154,1,Obstacle,0.36,0.045,8.08,DYNAMIC
155,1,Obstacle,0.361,0.042,8.62,DYNAMIC
156,1,Obstacle,0.362,0.039,9.22,DYNAMIC
157,1,Obstacle,0.362,0.037,9.85,DYNAMIC
158,1,Obstacle,0.363,0.034,10.53,DYNAMIC
159,1,Obstacle,0.363,0.032,11.26,DYNAMIC
160,1,Obstacle,0.363,0.03,12.05,DYNAMIC
161,1,Obstacle,0.364,0.028,12.88,DYNAMIC
162,1,Obstacle,0.364,0.026,13.82,DYNAMIC
163,1,Obstacle,0.365,0.025,14.87,DYNAMIC
164,1,Obstacle,0.365,0.023,16.02,DYNAMIC
165,1,Obstacle,0.366,0.021,17.26,STATIC
166,1,Obstacle,0.366,0.02,18.59,STATIC
167,1,Obstacle,0.367,0.018,20.02,STATIC
168,1,Obstacle,0.367,0.017,21.55,STATIC
169,1,Obstacle,0.367,0.016,23.17,STATIC
170,1,Obstacle,0.367,0.015,24.89,STATIC
171,1,Obstacle,0.367,0.014,26.71,STATIC
172,1,Obstacle,0.368,0.013,28.63,STATIC
173,1,Obstacle,0.368,0.012,30.68,STATIC
174,1,Obstacle,0.368,0.011,32.86,STATIC
175,1,Obstacle,0.368,0.01,35.17,STATIC
176,1,Obstacle,0.368,0.01,inf,STATIC
177,1,Obstacle,0.368,0.009,inf,STATIC
178,1,Obstacle,0.367,0.009,inf,STATIC
179,1,Obstacle,0.367,0.009,inf,STATIC
189,1,Obstacle,0.366,0.008,inf,STATIC
190,1,Obstacle,0.366,0.008,inf,STATIC
191,1,Obstacle,0.366,0.008,inf,STATIC
192,1,Obstacle,0.366,0.008,inf,STATIC
193,1,Obstacle,0.366,0.007,inf,STATIC
194,1,Obstacle,0.367,0.007,inf,STATIC
195,1,Obstacle,0.367,0.006,inf,STATIC
196,1,Obstacle,0.367,0.006,inf,STATIC
197,1,Obstacle,0.367,0.006,inf,STATIC
198,1,Obstacle,0.367,0.005,inf,STATIC
199,1,Obstacle,0.368,0.005,inf,STATIC
200,1,Obstacle,0.368,0.004,inf,STATIC
201,1,Obstacle,0.368,0.004,inf,STATIC
202,1,Obstacle,0.369,0.003,inf,STATIC
203,1,Obstacle,0.369,0.003,inf,STATIC
204,1,Obstacle,0.369,0.002,inf,STATIC
205,1,Obstacle,0.369,0.002,inf,STATIC
206,1,Obstacle,0.369,0.002,inf,STATIC
207,1,Obstacle,0.369,0.002,inf,STATIC
208,1,Obstacle,0.369,0.002,inf,STATIC
209,1,Obstacle,0.369,0.001,inf,STATIC
210,1,Obstacle,0.369,0.001,inf,STATIC
211,1,Obstacle,0.369,0.001,inf,STATIC
212,1,Obstacle,0.369,0.001,inf,STATIC
213,1,Obstacle,0.369,0.001,inf,STATIC
214,1,Obstacle,0.369,0.001,inf,STATIC
215,1,Obstacle,0.369,0.001,inf,STATIC
216,1,Obstacle,0.369,0.001,inf,STATIC
217,1,Obstacle,0.369,0.001,inf,STATIC
218,1,Obstacle,0.369,0.001,inf,STATIC
219,1,Obstacle,0.369,0.001,inf,STATIC
220,1,Obstacle,0.369,0.001,inf,STATIC
221,1,Obstacle,0.369,0.001,inf,STATIC
222,1,Obstacle,0.369,0.001,inf,STATIC
223,1,Obstacle,0.369,0.0,inf,STATIC
224,1,Obstacle,0.37,0.0,inf,STATIC
225,1,Obstacle,0.37,0.0,inf,STATIC
226,1,Obstacle,0.37,0.0,inf,STATIC
227,1,Obstacle,0.37,0.0,inf,STATIC
228,1,Obstacle,0.37,0.0,inf,STATIC
229,1,Obstacle,0.37,0.0,inf,STATIC
230,1,Obstacle,0.37,0.0,inf,STATIC
231,1,Obstacle,0.37,0.0,inf,STATIC
232,1,Obstacle,0.37,0.0,inf,STATIC
233,1,Obstacle,0.37,0.0,inf,STATIC
234,1,Obstacle,0.37,0.0,inf,STATIC
235,1,Obstacle,0.37,0.0,inf,STATIC
236,1,Obstacle,0.37,0.0,inf,STATIC
237,1,Obstacle,0.37,0.0,inf,STATIC
238,1,Obstacle,0.37,0.0,inf,STATIC
239,1,Obstacle,0.37,0.0,inf,STATIC
240,1,Obstacle,0.37,0.0,inf,STATIC
241,1,Obstacle,0.37,0.0,inf,STATIC
242,1,Obstacle,0.37,0.0,inf,STATIC
243,1,Obstacle,0.37,0.0,inf,STATIC
244,1,Obstacle,0.37,0.0,inf,STATIC
245,1,Obstacle,0.37,0.0,inf,STATIC
246,1,Obstacle,0.37,0.0,inf,STATIC
247,1,Obstacle,0.37,0.0,inf,STATIC
