frame_id,timestamp,fps,total_detections,global_action
1,1774688975.1709933,117.65,0,GO
2,1774688975.259516,0.69,0,GO
3,1774688975.3175237,17.09,0,GO
4,1774688975.3746004,16.92,0,GO
5,1774688975.4421139,15.63,0,GO
6,1774688975.5071342,15.75,0,GO
7,1774688975.568649,16.12,0,GO
8,1774688975.6291666,15.75,0,GO
9,1774688975.6991754,15.26,0,GO
10,1774688975.767682,12.99,0,GO
11,1774688975.8331907,15.74,0,GO
12,1774688975.895003,16.0,0,GO
13,1774688975.9565105,15.67,0,GO
14,1774688976.0225446,15.75,0,GO
15,1774688976.084097,15.73,0,GO
16,1774688976.1496308,16.13,0,GO
17,1774688976.2106247,15.74,0,GO
18,1774688976.2773383,15.7,0,GO
19,1774688976.335555,15.63,0,GO
20,1774688976.4005547,15.57,0,GO
21,1774688976.466063,15.38,0,GO
22,1774688976.5306334,16.0,0,GO
23,1774688976.594612,15.99,0,GO
24,1774688976.6576626,15.38,0,GO
25,1774688976.7236655,16.38,0,GO
26,1774688976.7831814,15.74,0,GO
27,1774688976.8486943,15.63,0,GO
28,1774688976.9056947,16.0,0,GO
29,1774688976.9706054,15.62,0,GO
30,1774688977.0353763,15.59,0,GO
31,1774688977.0973773,15.74,0,GO
32,1774688977.1659124,15.62,0,GO
33,1774688977.2289433,16.25,0,GO
34,1774688977.2851055,16.34,0,GO
35,1774688977.355041,14.93,0,GO
36,1774688977.417048,16.14,0,GO
37,1774688977.4785626,16.0,0,GO
38,1774688977.542106,15.63,0,GO
39,1774688977.608107,15.74,0,GO
40,1774688977.6686316,15.62,0,GO
41,1774688977.73216,15.99,0,GO
42,1774688977.80416,15.5,0,GO
43,1774688977.87368,12.58,0,GO
44,1774688977.9452243,15.62,0,GO
45,1774688978.0022259,15.74,0,GO
46,1774688978.0673397,16.12,0,GO
47,1774688978.129389,16.64,0,GO
48,1774688978.1889157,15.73,0,GO
49,1774688978.2524483,15.63,0,GO
50,1774688978.317455,15.5,0,GO
51,1774688978.3829699,15.74,0,GO
52,1774688978.4505107,15.62,0,GO
53,1774688978.5065107,16.25,0,GO
54,1774688978.5760305,14.81,0,GO
55,1774688978.6371076,16.67,0,GO
56,1774688978.7021077,15.6,0,GO
57,1774688978.7586653,16.12,0,GO
58,1774688978.825683,15.04,0,GO
59,1774688978.8912222,15.99,0,GO
60,1774688978.9557674,16.13,0,GO
61,1774688979.0147572,15.74,0,GO
62,1774688979.083303,15.49,0,GO
63,1774688979.142834,15.62,0,GO
64,1774688979.205834,15.74,0,GO
65,1774688979.2644374,16.64,0,GO
66,1774688979.3319757,15.5,0,GO
67,1774688979.3969834,15.5,0,GO
68,1774688979.4595516,16.67,1,SLOW
69,1774688979.5245404,15.74,1,SLOW
70,1774688979.5901227,14.79,1,SLOW
71,1774688979.6581976,16.67,1,SLOW
72,1774688979.7302144,12.49,1,SLOW
73,1774688979.7977476,15.99,1,SLOW
74,1774688979.8752944,12.34,1,SLOW
75,1774688979.9348142,15.74,1,SLOW
76,1774688979.9990077,15.99,1,SLOW
77,1774688980.0615358,16.34,1,SLOW
78,1774688980.1215456,16.25,1,SLOW
79,1774688980.1850796,15.99,1,SLOW
80,1774688980.2486658,15.63,1,SLOW
81,1774688980.314616,15.73,1,SLOW
82,1774688980.3731375,15.87,1,SLOW
83,1774688980.4396613,15.74,1,SLOW
84,1774688980.5036633,15.74,1,SLOW
85,1774688980.563193,15.62,1,SLOW
86,1774688980.628213,15.74,1,SLOW
87,1774688980.692728,15.74,1,SLOW
88,1774688980.7562602,15.63,1,SLOW
89,1774688980.8202674,15.5,1,SLOW
