frame_id,track_id,class,dist_m,speed_ms,ttc_s,state
1,1,Obstacle,0.937,0.0,inf,STATIC
2,1,Obstacle,0.937,-0.0,inf,STATIC
3,1,Obstacle,0.937,-0.0,inf,STATIC
4,1,Obstacle,0.937,-0.0,inf,STATIC
5,1,Obstacle,0.937,-0.0,inf,STATIC
6,1,Obstacle,0.937,-0.0,inf,STATIC
7,1,Obstacle,0.937,-0.0,inf,STATIC
8,1,Obstacle,0.937,-0.0,inf,STATIC
9,1,Obstacle,0.937,-0.0,inf,STATIC
10,1,Obstacle,0.937,-0.0,inf,STATIC
11,1,Obstacle,0.937,-0.0,inf,STATIC
12,1,Obstacle,0.937,-0.0,inf,STATIC
13,1,Obstacle,0.937,-0.0,inf,STATIC
14,1,Obstacle,0.936,0.0,inf,STATIC
15,1,Obstacle,0.934,0.001,inf,STATIC
16,1,Obstacle,0.933,0.002,inf,STATIC
17,1,Obstacle,0.932,0.003,inf,STATIC
18,1,Obstacle,0.931,0.003,inf,STATIC
19,1,Obstacle,0.93,0.004,inf,STATIC
20,1,Obstacle,0.93,0.004,inf,STATIC
21,1,Obstacle,0.929,0.005,inf,STATIC
22,1,Obstacle,0.929,0.005,inf,STATIC
23,1,Obstacle,0.929,0.005,inf,STATIC
24,1,Obstacle,0.929,0.005,inf,STATIC
25,1,Obstacle,0.929,0.005,inf,STATIC
26,1,Obstacle,0.929,0.005,inf,STATIC
27,1,Obstacle,0.929,0.005,inf,STATIC
28,1,Obstacle,0.929,0.005,inf,STATIC
29,1,Obstacle,0.929,0.005,inf,STATIC
30,1,Obstacle,0.929,0.005,inf,STATIC
31,1,Obstacle,0.929,0.005,inf,STATIC
32,1,Obstacle,0.93,0.005,inf,STATIC
33,1,Obstacle,0.932,0.004,inf,STATIC
34,1,Obstacle,0.933,0.003,inf,STATIC
35,1,Obstacle,0.934,0.002,inf,STATIC
36,1,Obstacle,0.935,0.001,inf,STATIC
37,1,Obstacle,0.936,0.0,inf,STATIC
38,1,Obstacle,0.937,-0.001,inf,STATIC
39,1,Obstacle,0.939,-0.002,inf,STATIC
40,1,Obstacle,0.941,-0.003,inf,STATIC
41,1,Obstacle,0.942,-0.004,inf,STATIC
42,1,Obstacle,0.943,-0.005,inf,STATIC
43,1,Obstacle,0.944,-0.006,inf,STATIC
44,1,Obstacle,0.944,-0.007,inf,STATIC
45,1,Obstacle,0.945,-0.007,inf,STATIC
46,1,Obstacle,0.945,-0.008,inf,STATIC
47,1,Obstacle,0.945,-0.008,inf,STATIC
48,1,Obstacle,0.945,-0.008,inf,STATIC
49,1,Obstacle,0.945,-0.008,inf,STATIC
50,1,Obstacle,0.945,-0.008,inf,STATIC
51,1,Obstacle,0.946,-0.008,inf,STATIC
52,1,Obstacle,0.947,-0.008,inf,STATIC
53,1,Obstacle,0.949,-0.009,inf,STATIC
54,1,Obstacle,0.951,-0.01,inf,STATIC
55,1,Obstacle,0.954,-0.011,inf,STATIC
56,1,Obstacle,0.956,-0.013,inf,STATIC
57,1,Obstacle,0.958,-0.014,inf,STATIC
58,1,Obstacle,0.958,-0.015,inf,DYNAMIC
59,1,Obstacle,0.957,-0.015,inf,STATIC
60,1,Obstacle,0.956,-0.015,inf,STATIC
61,1,Obstacle,0.956,-0.014,inf,STATIC
62,1,Obstacle,0.955,-0.014,inf,STATIC
63,1,Obstacle,0.955,-0.013,inf,STATIC
64,1,Obstacle,0.953,-0.012,inf,STATIC
65,1,Obstacle,0.952,-0.011,inf,STATIC
66,1,Obstacle,0.95,-0.01,inf,STATIC
67,1,Obstacle,0.949,-0.008,inf,STATIC
68,1,Obstacle,0.948,-0.007,inf,STATIC
69,1,Obstacle,0.947,-0.006,inf,STATIC
70,1,Obstacle,0.945,-0.005,inf,STATIC
71,1,Obstacle,0.943,-0.003,inf,STATIC
72,1,Obstacle,0.94,-0.001,inf,STATIC
73,1,Obstacle,0.937,0.001,inf,STATIC
74,1,Obstacle,0.935,0.003,inf,STATIC
75,1,Obstacle,0.933,0.005,inf,STATIC
76,1,Obstacle,0.931,0.006,inf,STATIC
77,1,Obstacle,0.928,0.008,inf,STATIC
78,1,Obstacle,0.925,0.011,87.75,DYNAMIC
79,1,Obstacle,0.921,0.013,72.13,STATIC
80,1,Obstacle,0.919,0.015,61.99,DYNAMIC
81,1,Obstacle,0.917,0.017,55.25,STATIC
82,1,Obstacle,0.914,0.019,49.04,DYNAMIC
83,1,Obstacle,0.909,0.021,43.41,STATIC
84,1,Obstacle,0.905,0.023,38.53,STATIC
85,1,Obstacle,0.901,0.026,34.44,STATIC
86,1,Obstacle,0.898,0.029,31.43,STATIC
87,1,Obstacle,0.895,0.031,29.22,STATIC
88,1,Obstacle,0.892,0.033,27.39,STATIC
89,1,Obstacle,0.889,0.034,25.87,STATIC
90,1,Obstacle,0.888,0.036,24.73,STATIC
91,1,Obstacle,0.886,0.037,23.89,STATIC
92,1,Obstacle,0.884,0.038,23.12,STATIC
93,1,Obstacle,0.881,0.039,22.41,STATIC
94,1,Obstacle,0.877,0.041,21.49,STATIC
95,1,Obstacle,0.873,0.043,20.45,STATIC
96,1,Obstacle,0.87,0.044,19.56,STATIC
97,1,Obstacle,0.867,0.046,18.83,STATIC
98,1,Obstacle,0.864,0.048,18.17,DYNAMIC
99,1,Obstacle,0.861,0.049,17.59,STATIC
100,1,Obstacle,0.857,0.051,16.91,DYNAMIC
101,1,Obstacle,0.852,0.053,16.19,STATIC
102,1,Obstacle,0.848,0.055,15.5,STATIC
103,1,Obstacle,0.843,0.057,14.86,STATIC
104,1,Obstacle,0.839,0.059,14.19,DYNAMIC
105,1,Obstacle,0.833,0.062,13.55,STATIC
106,1,Obstacle,0.828,0.064,12.89,DYNAMIC
107,1,Obstacle,0.822,0.067,12.26,STATIC
108,1,Obstacle,0.818,0.07,11.71,DYNAMIC
109,1,Obstacle,0.811,0.072,11.23,STATIC
110,1,Obstacle,0.807,0.075,10.79,DYNAMIC
111,1,Obstacle,0.801,0.077,10.38,STATIC
112,1,Obstacle,0.796,0.08,9.95,STATIC
113,1,Obstacle,0.789,0.083,9.52,STATIC
114,1,Obstacle,0.784,0.086,9.14,STATIC
115,1,Obstacle,0.779,0.088,8.81,STATIC
116,1,Obstacle,0.775,0.091,8.54,STATIC
117,1,Obstacle,0.77,0.093,8.31,STATIC
118,1,Obstacle,0.765,0.095,8.07,STATIC
119,1,Obstacle,0.758,0.097,7.83,STATIC
120,1,Obstacle,0.753,0.099,7.6,STATIC
121,1,Obstacle,0.747,0.101,7.37,STATIC
122,1,Obstacle,0.741,0.104,7.14,DYNAMIC
123,1,Obstacle,0.734,0.106,6.91,STATIC
124,1,Obstacle,0.728,0.109,6.7,STATIC
125,1,Obstacle,0.721,0.111,6.49,STATIC
126,1,Obstacle,0.716,0.114,6.3,STATIC
127,1,Obstacle,0.708,0.116,6.11,STATIC
128,1,Obstacle,0.704,0.118,5.95,STATIC
129,1,Obstacle,0.697,0.12,5.79,STATIC
130,1,Obstacle,0.691,0.123,5.63,STATIC
131,1,Obstacle,0.683,0.125,5.46,STATIC
132,1,Obstacle,0.677,0.128,5.31,STATIC
133,1,Obstacle,0.669,0.13,5.14,STATIC
134,1,Obstacle,0.664,0.132,5.02,STATIC
135,1,Obstacle,0.657,0.134,4.89,STATIC
136,1,Obstacle,0.652,0.136,4.79,STATIC
137,1,Obstacle,0.645,0.138,4.69,STATIC
138,1,Obstacle,0.641,0.139,4.6,STATIC
139,1,Obstacle,0.633,0.141,4.5,STATIC
140,1,Obstacle,0.63,0.142,4.43,STATIC
141,1,Obstacle,0.623,0.143,4.36,STATIC
142,1,Obstacle,0.619,0.144,4.31,DYNAMIC
143,1,Obstacle,0.613,0.145,4.24,STATIC
144,1,Obstacle,0.609,0.145,4.19,DYNAMIC
145,1,Obstacle,0.602,0.146,4.13,STATIC
146,1,Obstacle,0.6,0.146,4.1,STATIC
147,1,Obstacle,0.594,0.146,4.06,STATIC
148,1,Obstacle,0.592,0.146,4.06,STATIC
149,1,Obstacle,0.587,0.145,4.04,STATIC
150,1,Obstacle,0.585,0.145,4.03,STATIC
151,1,Obstacle,0.579,0.144,4.01,STATIC
152,1,Obstacle,0.576,0.144,4.0,STATIC
153,1,Obstacle,0.57,0.144,3.97,STATIC
154,1,Obstacle,0.568,0.143,3.96,DYNAMIC
