frame_id,timestamp,fps,total_detections,global_action
1,1776913866.6418235,249.42,2,GO
2,1776913866.7918563,0.53,2,GO
3,1776913866.8573778,16.52,2,GO
4,1776913866.9163775,15.5,2,GO
5,1776913866.9908977,16.13,2,GO
6,1776913867.052906,12.74,2,GO
7,1776913867.1262066,15.74,2,GO
8,1776913867.1907465,15.67,2,GO
9,1776913867.2748768,12.51,2,GO
10,1776913867.3428795,13.03,2,GO
11,1776913867.3973851,16.39,2,GO
12,1776913867.4639034,16.26,2,GO
13,1776913867.529349,15.99,2,GO
14,1776913867.5978673,13.08,2,GO
15,1776913867.6653793,15.74,2,GO
16,1776913867.7302153,15.74,2,GO
17,1776913867.7927234,16.17,2,GO
18,1776913867.85825,16.0,2,GO
19,1776913867.9222474,15.74,2,GO
20,1776913867.9947655,12.82,2,GO
21,1776913868.0567577,16.26,2,GO
22,1776913868.123761,16.13,2,GO
23,1776913868.2136443,12.93,2,GO
24,1776913868.2721725,13.07,2,GO
25,1776913868.3351727,16.52,2,GO
26,1776913868.4196913,13.24,2,GO
27,1776913868.4892085,12.82,2,GO
28,1776913868.5502174,16.0,2,GO
29,1776913868.6145935,16.29,2,GO
30,1776913868.6771233,15.87,2,GO
31,1776913868.7449327,15.5,2,GO
32,1776913868.8165286,12.93,2,GO
33,1776913868.88205,15.6,2,GO
34,1776913868.947058,15.99,2,GO
35,1776913869.0315702,12.74,2,GO
36,1776913869.1023877,12.66,2,GO
37,1776913869.1629152,16.18,2,GO
38,1776913869.2314293,15.99,2,GO
39,1776913869.3256223,12.53,2,GO
40,1776913869.4057229,10.84,2,GO
41,1776913869.4782472,12.86,2,GO
42,1776913869.5512564,12.9,2,GO
43,1776913869.610762,16.26,2,GO
44,1776913869.6782813,15.62,2,GO
45,1776913869.7452886,15.74,2,GO
46,1776913869.818189,12.93,2,GO
47,1776913869.8870044,15.98,2,GO
48,1776913869.9622297,12.74,2,GO
49,1776913870.0342288,13.07,2,GO
50,1776913870.0947447,16.13,2,GO
51,1776913870.158254,16.26,2,GO
52,1776913870.2120552,16.26,2,GO
53,1776913870.2725725,16.18,2,GO
54,1776913870.3395722,16.0,2,GO
55,1776913870.4040802,16.39,2,GO
56,1776913870.45959,16.0,2,GO
57,1776913870.5185897,16.26,2,GO
58,1776913870.5711076,20.83,2,GO
59,1776913870.6369486,15.5,2,GO
60,1776913870.6986609,16.12,2,GO
61,1776913870.761208,15.75,2,GO
62,1776913870.8232067,15.74,2,GO
63,1776913870.8907182,15.62,2,GO
64,1776913870.9483583,15.84,2,GO
65,1776913870.998864,20.83,2,GO
66,1776913871.0643795,16.26,2,GO
67,1776913871.1253796,16.26,2,GO
68,1776913871.1838915,15.87,2,GO
69,1776913871.2448952,16.26,2,GO
70,1776913871.3064003,16.0,2,GO
71,1776913871.3579247,20.83,2,GO
72,1776913871.4189248,16.25,2,GO
73,1776913871.48145,15.63,2,GO
74,1776913871.5446897,15.93,2,GO
75,1776913871.60422,15.99,2,GO
76,1776913871.6607318,20.83,2,GO
77,1776913871.721732,16.26,2,GO
78,1776913871.7782485,16.13,2,GO
79,1776913871.845261,15.5,2,GO
80,1776913871.9083211,15.99,2,GO
81,1776913871.9697106,15.98,2,GO
82,1776913872.0297153,16.3,2,GO
83,1776913872.08823,16.39,2,GO
84,1776913872.13623,21.05,2,GO
85,1776913872.1857438,20.83,2,GO
86,1776913872.248752,15.75,2,GO
87,1776913872.3139553,15.75,2,GO
88,1776913872.3734653,16.2,2,GO
89,1776913872.4414651,16.0,2,GO
90,1776913872.5040517,15.75,2,GO
91,1776913872.5625658,15.61,2,GO
92,1776913872.613566,21.05,2,GO
93,1776913872.6730816,15.87,2,GO
94,1776913872.735082,16.26,2,GO
95,1776913872.7981622,16.28,2,GO
96,1776913872.8646755,15.46,2,GO
97,1776913872.9266758,16.0,2,GO
98,1776913872.9871929,15.87,2,GO
99,1776913873.0492775,16.1,2,GO
100,1776913873.1007829,20.63,2,GO
101,1776913873.166841,15.75,2,GO
102,1776913873.2248178,15.86,2,GO
103,1776913873.2873688,16.13,2,GO
104,1776913873.3563704,15.74,2,GO
105,1776913873.4138753,15.75,2,GO
106,1776913873.4803884,15.62,2,GO
107,1776913873.5423908,15.74,2,GO
108,1776913873.6028986,15.75,2,GO
109,1776913873.6542342,20.66,2,GO
110,1776913873.7207384,16.28,2,GO
111,1776913873.779254,15.62,2,GO
112,1776913873.840258,16.0,2,GO
113,1776913873.9027627,16.26,2,GO
114,1776913873.9712737,16.13,2,GO
115,1776913874.0302784,15.75,2,GO
116,1776913874.0921874,16.13,2,GO
117,1776913874.1561887,15.9,2,GO
118,1776913874.2196934,15.75,2,GO
119,1776913874.2772107,16.13,2,GO
120,1776913874.3412194,16.26,2,GO
121,1776913874.4017246,16.26,2,GO
122,1776913874.4672415,15.38,2,GO
123,1776913874.5282412,16.26,2,GO
124,1776913874.5907617,16.13,2,GO
125,1776913874.6517663,15.74,2,GO
126,1776913874.7062747,20.61,2,GO
127,1776913874.7696538,15.87,2,GO
128,1776913874.8324766,15.58,2,GO
129,1776913874.891994,16.39,2,GO
130,1776913874.9549992,15.74,2,GO
131,1776913875.0213978,15.66,2,GO
132,1776913875.0829275,15.99,2,GO
133,1776913875.1439273,16.52,2,GO
134,1776913875.2054346,15.75,2,GO
135,1776913875.2689488,15.63,2,GO
136,1776913875.3369486,16.0,2,GO
137,1776913875.3954709,15.87,2,GO
138,1776913875.4589791,15.74,2,GO
139,1776913875.524595,15.75,2,GO
140,1776913875.5913062,15.68,2,GO
141,1776913875.6523123,15.74,2,GO
142,1776913875.7188466,15.49,2,GO
143,1776913875.7743547,15.87,2,GO
144,1776913875.8363547,16.0,2,GO
145,1776913875.8868637,20.83,2,GO
146,1776913875.9498699,16.0,2,GO
147,1776913876.0123827,16.26,2,GO
148,1776913876.0738873,15.63,2,GO
149,1776913876.1378875,16.26,2,GO
150,1776913876.204888,16.13,2,GO
151,1776913876.2654066,15.63,2,GO
152,1776913876.323407,16.0,2,GO
153,1776913876.3860803,16.44,2,GO
154,1776913876.4500825,15.91,2,GO
155,1776913876.5175962,15.74,2,GO
156,1776913876.5781095,15.87,2,GO
157,1776913876.6371093,16.0,2,GO
158,1776913876.7016172,15.87,2,GO
159,1776913876.762849,16.06,2,GO
