frame_id,timestamp,fps,total_detections,global_action
1,1776841872.4856274,63.67,1,STOP
2,1776841872.5771537,0.76,1,STOP
3,1776841872.641931,15.5,1,STOP
4,1776841872.706843,15.22,1,STOP
5,1776841872.7713954,15.4,1,STOP
6,1776841872.8499224,12.74,1,STOP
7,1776841872.9139223,16.23,1,STOP
8,1776841872.9854348,12.66,1,STOP
9,1776841873.0470333,16.0,1,STOP
10,1776841873.1090336,15.98,1,STOP
11,1776841873.1691763,15.87,1,STOP
12,1776841873.2331793,16.09,1,STOP
13,1776841873.2936845,15.75,1,STOP
14,1776841873.3582022,15.63,1,STOP
15,1776841873.4212031,15.99,1,STOP
16,1776841873.4837234,15.74,1,STOP
17,1776841873.5482416,15.62,1,STOP
18,1776841873.6122394,15.74,1,STOP
19,1776841873.6764753,16.36,1,STOP
20,1776841873.74148,15.13,1,STOP
21,1776841873.802985,15.75,1,STOP
22,1776841873.8844912,12.27,1,STOP
23,1776841873.9490054,15.87,1,STOP
24,1776841874.0113373,15.74,1,STOP
25,1776841874.0778599,15.79,1,STOP
26,1776841874.1368642,15.75,1,STOP
27,1776841874.2003691,15.75,1,STOP
28,1776841874.2699645,15.13,1,STOP
29,1776841874.330967,15.75,1,STOP
30,1776841874.394472,15.74,1,STOP
31,1776841874.4599965,15.63,1,STOP
32,1776841874.518997,16.25,1,STOP
33,1776841874.5865042,15.5,1,OVERTAKE
34,1776841874.6480224,15.87,1,OVERTAKE
35,1776841874.7090197,16.0,1,OVERTAKE
36,1776841874.7715333,16.13,1,OVERTAKE
37,1776841874.8355386,15.5,1,OVERTAKE
38,1776841874.899046,15.74,1,OVERTAKE
39,1776841874.9615593,16.13,1,OVERTAKE
40,1776841875.0272317,15.26,1,OVERTAKE
41,1776841875.093735,15.83,1,OVERTAKE
42,1776841875.1532524,15.62,1,OVERTAKE
43,1776841875.2162526,16.26,1,OVERTAKE
44,1776841875.2827601,15.04,1,OVERTAKE
45,1776841875.3482716,14.93,1,OVERTAKE
46,1776841875.4102716,16.8,1,OVERTAKE
47,1776841875.4707808,16.13,1,OVERTAKE
48,1776841875.5347908,15.5,1,OVERTAKE
49,1776841875.600266,15.75,1,OVERTAKE
50,1776841875.660782,16.13,1,OVERTAKE
51,1776841875.7257872,15.26,1,OVERTAKE
