frame_id,track_id,class,dist_m,speed_ms,ttc_s,state
979,3,Obstacle,0.336,0.0,inf,STATIC
980,3,Obstacle,0.334,0.0,inf,DYNAMIC
981,3,Obstacle,0.332,0.0,inf,DYNAMIC
985,5,Obstacle,0.327,0.0,inf,STATIC
986,5,Obstacle,0.326,0.0,inf,DYNAMIC
987,5,Obstacle,0.325,0.0,inf,DYNAMIC
1004,13,Obstacle,0.359,0.0,inf,STATIC
1005,13,Obstacle,0.364,-0.0,inf,DYNAMIC
1006,13,Obstacle,0.365,-0.0,inf,DYNAMIC
1007,13,Obstacle,0.366,-0.001,inf,DYNAMIC
1008,13,Obstacle,0.366,-0.001,inf,DYNAMIC
1009,13,Obstacle,0.366,-0.001,inf,DYNAMIC
1010,13,Obstacle,0.366,-0.001,inf,DYNAMIC
1011,13,Obstacle,0.365,-0.001,inf,DYNAMIC
1012,13,Obstacle,0.365,-0.0,inf,DYNAMIC
1013,13,Obstacle,0.364,0.0,inf,DYNAMIC
1014,13,Obstacle,0.364,0.001,inf,DYNAMIC
1015,13,Obstacle,0.363,0.002,inf,DYNAMIC
1016,13,Obstacle,0.363,0.002,inf,DYNAMIC
1017,13,Obstacle,0.363,0.002,inf,DYNAMIC
1018,13,Obstacle,0.363,0.003,inf,DYNAMIC
1019,13,Obstacle,0.362,0.003,inf,DYNAMIC
1022,13,Obstacle,0.363,0.003,inf,DYNAMIC
1023,13,Obstacle,0.363,0.002,inf,DYNAMIC
1024,13,Obstacle,0.364,0.002,inf,DYNAMIC
1025,13,Obstacle,0.364,0.002,inf,DYNAMIC
1026,13,Obstacle,0.364,0.001,inf,DYNAMIC
1029,13,Obstacle,0.364,0.001,inf,DYNAMIC
1030,13,Obstacle,0.364,0.001,inf,DYNAMIC
1031,13,Obstacle,0.364,0.001,inf,DYNAMIC
1032,13,Obstacle,0.364,0.001,inf,DYNAMIC
1033,13,Obstacle,0.365,0.001,inf,DYNAMIC
1036,13,Obstacle,0.365,0.0,inf,DYNAMIC
1037,13,Obstacle,0.366,-0.0,inf,DYNAMIC
1038,13,Obstacle,0.366,-0.001,inf,DYNAMIC
1039,13,Obstacle,0.366,-0.001,inf,DYNAMIC
1040,13,Obstacle,0.366,-0.001,inf,DYNAMIC
1041,13,Obstacle,0.366,-0.001,inf,DYNAMIC
1044,13,Obstacle,0.366,-0.001,inf,DYNAMIC
1045,13,Obstacle,0.365,-0.001,inf,DYNAMIC
1046,13,Obstacle,0.364,-0.0,inf,DYNAMIC
1054,23,Obstacle,0.614,0.0,inf,STATIC
1055,23,Obstacle,0.542,0.001,inf,DYNAMIC
1056,23,Obstacle,0.53,0.003,inf,DYNAMIC
1105,28,Obstacle,0.342,0.0,inf,STATIC
1107,29,Obstacle,0.368,0.0,inf,STATIC
1113,30,Obstacle,0.747,0.0,inf,STATIC
1115,31,Obstacle,0.348,0.0,inf,STATIC
1116,31,Obstacle,0.355,-0.0,inf,DYNAMIC
1117,31,Obstacle,0.356,-0.0,inf,DYNAMIC
1117,32,Obstacle,0.347,0.0,inf,STATIC
1118,31,Obstacle,0.358,-0.001,inf,DYNAMIC
1118,32,Obstacle,0.355,-0.0,inf,DYNAMIC
1119,31,Obstacle,0.359,-0.002,inf,DYNAMIC
1120,31,Obstacle,0.36,-0.003,inf,DYNAMIC
1120,32,Obstacle,0.358,-0.001,inf,DYNAMIC
1121,31,Obstacle,0.361,-0.005,inf,DYNAMIC
1121,32,Obstacle,0.36,-0.002,inf,DYNAMIC
1122,31,Obstacle,0.362,-0.006,inf,DYNAMIC
1123,31,Obstacle,0.363,-0.008,inf,DYNAMIC
1123,32,Obstacle,0.361,-0.003,inf,DYNAMIC
1124,32,Obstacle,0.363,-0.005,inf,DYNAMIC
1125,32,Obstacle,0.364,-0.006,inf,DYNAMIC
1126,32,Obstacle,0.364,-0.008,inf,DYNAMIC
1126,31,Obstacle,0.364,-0.009,inf,DYNAMIC
1127,32,Obstacle,0.365,-0.008,inf,DYNAMIC
1128,32,Obstacle,0.365,-0.009,inf,DYNAMIC
1129,32,Obstacle,0.37,-0.011,inf,DYNAMIC
1130,32,Obstacle,0.376,-0.016,inf,DYNAMIC
1131,32,Obstacle,0.397,-0.029,inf,DYNAMIC
1132,32,Obstacle,0.437,-0.055,inf,DYNAMIC
1133,32,Obstacle,0.484,-0.09,inf,DYNAMIC
1134,32,Obstacle,0.531,-0.131,inf,DYNAMIC
1135,32,Obstacle,0.587,-0.176,inf,DYNAMIC
1136,32,Obstacle,0.652,-0.226,inf,DYNAMIC
1137,32,Obstacle,0.739,-0.285,inf,DYNAMIC
1138,32,Obstacle,0.837,-0.352,inf,DYNAMIC
1139,32,Obstacle,0.914,-0.416,inf,STATIC
1140,32,Obstacle,0.98,-0.471,inf,STATIC
1150,32,Obstacle,1.037,-0.518,inf,DYNAMIC
1151,32,Obstacle,1.084,-0.556,inf,DYNAMIC
1152,32,Obstacle,1.143,-0.59,inf,DYNAMIC
1153,32,Obstacle,1.214,-0.625,inf,DYNAMIC
1154,32,Obstacle,1.275,-0.657,inf,DYNAMIC
1155,32,Obstacle,1.323,-0.684,inf,DYNAMIC
1156,32,Obstacle,1.355,-0.698,inf,DYNAMIC
1157,32,Obstacle,1.366,-0.701,inf,DYNAMIC
1160,32,Obstacle,1.371,-0.696,inf,STATIC
1161,32,Obstacle,1.376,-0.685,inf,DYNAMIC
