frame_id,track_id,class,dist_m,speed_ms,ttc_s,state
50,2,Obstacle,0.965,0.0,inf,STATIC
51,2,Obstacle,0.949,0.079,12.02,DYNAMIC
52,2,Obstacle,0.919,0.197,4.66,DYNAMIC
53,2,Obstacle,0.889,0.25,3.56,DYNAMIC
54,2,Obstacle,0.879,0.224,3.93,DYNAMIC
55,2,Obstacle,0.868,0.208,4.18,STATIC
56,2,Obstacle,0.855,0.208,4.12,STATIC
57,2,Obstacle,0.842,0.206,4.09,STATIC
60,2,Obstacle,0.83,0.202,4.1,STATIC
61,2,Obstacle,0.83,0.142,5.86,STATIC
62,2,Obstacle,0.824,0.123,6.72,STATIC
63,2,Obstacle,0.811,0.134,6.08,STATIC
64,2,Obstacle,0.805,0.121,6.68,STATIC
65,2,Obstacle,0.794,0.129,6.13,STATIC
66,2,Obstacle,0.794,0.091,8.75,STATIC
67,2,Obstacle,0.794,0.064,12.46,STATIC
68,2,Obstacle,0.788,0.071,11.1,STATIC
69,2,Obstacle,0.783,0.077,10.2,STATIC
70,2,Obstacle,0.783,0.054,14.58,STATIC
71,2,Obstacle,0.777,0.063,12.4,STATIC
72,2,Obstacle,0.777,0.044,17.72,STATIC
73,2,Obstacle,0.772,0.056,13.86,STATIC
74,2,Obstacle,0.772,0.039,19.8,STATIC
75,2,Obstacle,0.761,0.067,11.33,STATIC
76,2,Obstacle,0.756,0.067,11.32,STATIC
77,2,Obstacle,0.751,0.071,10.51,STATIC
78,2,Obstacle,0.741,0.098,7.56,STATIC
79,2,Obstacle,0.741,0.069,10.8,STATIC
80,2,Obstacle,0.731,0.097,7.5,STATIC
81,2,Obstacle,0.731,0.068,10.72,STATIC
82,2,Obstacle,0.721,0.094,7.7,STATIC
83,2,Obstacle,0.716,0.089,8.09,STATIC
84,2,Obstacle,0.712,0.084,8.44,STATIC
85,2,Obstacle,0.712,0.059,12.06,STATIC
86,2,Obstacle,0.707,0.064,11.08,STATIC
87,2,Obstacle,0.702,0.066,10.59,STATIC
88,2,Obstacle,0.698,0.068,10.31,STATIC
89,2,Obstacle,0.693,0.068,10.17,STATIC
90,2,Obstacle,0.689,0.07,9.88,STATIC
91,2,Obstacle,0.684,0.068,10.01,STATIC
92,2,Obstacle,0.68,0.069,9.86,STATIC
93,2,Obstacle,0.676,0.068,9.93,STATIC
94,2,Obstacle,0.676,0.048,14.19,STATIC
95,2,Obstacle,0.676,0.033,20.27,STATIC
96,2,Obstacle,0.667,0.063,10.64,STATIC
97,2,Obstacle,0.663,0.063,10.46,STATIC
98,2,Obstacle,0.655,0.083,7.85,STATIC
99,2,Obstacle,0.651,0.077,8.43,STATIC
100,2,Obstacle,0.647,0.074,8.78,STATIC
101,2,Obstacle,0.643,0.07,9.25,STATIC
102,2,Obstacle,0.643,0.049,13.21,STATIC
103,2,Obstacle,0.639,0.053,12.11,STATIC
104,2,Obstacle,0.635,0.055,11.57,STATIC
105,2,Obstacle,0.632,0.057,11.01,STATIC
106,2,Obstacle,0.628,0.054,11.62,STATIC
107,2,Obstacle,0.624,0.052,12.11,STATIC
108,2,Obstacle,0.624,0.036,17.31,STATIC
109,2,Obstacle,0.617,0.061,10.06,STATIC
110,2,Obstacle,0.617,0.043,14.37,STATIC
111,2,Obstacle,0.617,0.03,20.53,STATIC
112,2,Obstacle,0.606,0.072,8.37,STATIC
113,2,Obstacle,0.603,0.067,9.0,STATIC
114,2,Obstacle,0.599,0.064,9.38,STATIC
115,2,Obstacle,0.596,0.061,9.7,STATIC
116,2,Obstacle,0.589,0.075,7.89,STATIC
117,2,Obstacle,0.589,0.052,11.27,STATIC
118,2,Obstacle,0.589,0.037,16.0,STATIC
119,2,Obstacle,0.582,0.057,10.25,STATIC
120,2,Obstacle,0.582,0.04,14.64,STATIC
121,2,Obstacle,0.576,0.061,9.47,STATIC
122,2,Obstacle,0.566,0.088,6.46,STATIC
123,2,Obstacle,0.563,0.076,7.42,STATIC
124,2,Obstacle,0.56,0.068,8.21,STATIC
125,2,Obstacle,0.557,0.062,9.01,STATIC
126,2,Obstacle,0.557,0.044,12.79,STATIC
127,2,Obstacle,0.557,0.03,18.27,STATIC
128,2,Obstacle,0.548,0.065,8.39,STATIC
129,2,Obstacle,0.545,0.06,9.13,STATIC
130,2,Obstacle,0.539,0.069,7.81,STATIC
131,2,Obstacle,0.539,0.049,11.09,STATIC
132,2,Obstacle,0.533,0.061,8.78,STATIC
