frame_id,track_id,class,dist_m,speed_ms,ttc_s,state
1,1,Obstacle,1.334,0.0,inf,STATIC
98,7,Obstacle,1.007,0.0,inf,STATIC
99,7,Obstacle,1.007,-0.0,inf,DYNAMIC
100,7,Obstacle,1.009,-0.0,inf,DYNAMIC
101,7,Obstacle,1.011,-0.002,inf,DYNAMIC
115,8,Obstacle,3.267,0.0,inf,STATIC
116,8,Obstacle,3.263,0.0,inf,DYNAMIC
117,8,Obstacle,3.279,-0.003,inf,DYNAMIC
118,8,Obstacle,3.305,-0.016,inf,DYNAMIC
126,8,Obstacle,3.317,-0.029,inf,DYNAMIC
127,8,Obstacle,3.312,-0.033,inf,STATIC
128,8,Obstacle,3.303,-0.029,inf,STATIC
129,8,Obstacle,3.27,-0.005,inf,STATIC
138,8,Obstacle,3.214,0.042,75.83,STATIC
144,10,Obstacle,1.454,0.0,inf,STATIC
145,10,Obstacle,1.465,-0.0,inf,DYNAMIC
164,11,Obstacle,1.618,0.0,inf,STATIC
165,11,Obstacle,1.631,-0.0,inf,DYNAMIC
166,11,Obstacle,1.635,-0.001,inf,DYNAMIC
175,11,Obstacle,1.637,-0.003,inf,DYNAMIC
176,11,Obstacle,1.639,-0.004,inf,DYNAMIC
227,13,Obstacle,1.545,0.0,inf,STATIC
228,13,Obstacle,1.545,-0.0,inf,DYNAMIC
229,13,Obstacle,1.545,-0.0,inf,DYNAMIC
230,13,Obstacle,1.545,-0.0,inf,DYNAMIC
231,13,Obstacle,1.545,-0.0,inf,DYNAMIC
232,13,Obstacle,1.545,-0.0,inf,STATIC
272,15,Obstacle,0.33,0.0,inf,STATIC
273,15,Obstacle,0.33,0.0,inf,DYNAMIC
274,15,Obstacle,0.332,-0.0,inf,DYNAMIC
298,18,Obstacle,1.082,0.0,inf,STATIC
299,18,Obstacle,1.076,0.0,inf,DYNAMIC
300,18,Obstacle,1.076,0.0,inf,DYNAMIC
301,18,Obstacle,1.077,-0.0,inf,DYNAMIC
302,18,Obstacle,1.079,-0.002,inf,DYNAMIC
303,18,Obstacle,1.08,-0.003,inf,STATIC
338,23,Obstacle,53.226,0.0,inf,STATIC
339,23,Obstacle,53.226,-0.0,inf,DYNAMIC
340,23,Obstacle,53.226,-0.0,inf,DYNAMIC
413,26,Obstacle,0.911,0.0,inf,STATIC
414,26,Obstacle,0.911,-0.0,inf,DYNAMIC
415,26,Obstacle,0.912,-0.0,inf,DYNAMIC
416,26,Obstacle,0.912,-0.0,inf,DYNAMIC
417,26,Obstacle,0.912,-0.0,inf,DYNAMIC
418,26,Obstacle,0.911,-0.0,inf,STATIC
419,26,Obstacle,0.911,0.0,inf,STATIC
420,26,Obstacle,0.911,0.0,inf,STATIC
421,26,Obstacle,0.909,0.002,inf,STATIC
422,26,Obstacle,0.906,0.004,inf,STATIC
423,26,Obstacle,0.902,0.007,inf,STATIC
424,26,Obstacle,0.9,0.01,88.77,STATIC
425,26,Obstacle,0.897,0.013,67.76,STATIC
426,26,Obstacle,0.894,0.016,55.51,STATIC
427,26,Obstacle,0.89,0.019,46.8,STATIC
428,26,Obstacle,0.887,0.022,40.94,STATIC
429,26,Obstacle,0.883,0.024,36.37,STATIC
430,26,Obstacle,0.878,0.027,32.45,STATIC
431,26,Obstacle,0.874,0.03,29.47,STATIC
432,26,Obstacle,0.871,0.032,27.43,STATIC
433,26,Obstacle,0.867,0.034,25.81,STATIC
434,26,Obstacle,0.863,0.035,24.31,STATIC
435,26,Obstacle,0.859,0.037,23.11,STATIC
436,26,Obstacle,0.856,0.038,22.28,STATIC
437,26,Obstacle,0.854,0.039,21.82,STATIC
438,26,Obstacle,0.852,0.04,21.46,STATIC
439,26,Obstacle,0.849,0.04,21.23,STATIC
440,26,Obstacle,0.847,0.04,21.18,STATIC
441,26,Obstacle,0.845,0.04,21.12,STATIC
442,26,Obstacle,0.843,0.04,21.11,STATIC
443,26,Obstacle,0.841,0.04,21.21,STATIC
444,26,Obstacle,0.838,0.039,21.28,STATIC
445,26,Obstacle,0.836,0.039,21.39,STATIC
446,26,Obstacle,0.834,0.039,21.59,STATIC
447,26,Obstacle,0.833,0.038,21.92,STATIC
448,26,Obstacle,0.833,0.037,22.39,STATIC
449,26,Obstacle,0.832,0.036,23.01,STATIC
450,26,Obstacle,0.832,0.035,23.78,STATIC
451,26,Obstacle,0.832,0.034,24.71,STATIC
452,26,Obstacle,0.83,0.033,25.51,STATIC
453,26,Obstacle,0.829,0.032,26.22,STATIC
454,26,Obstacle,0.828,0.031,26.92,STATIC
455,26,Obstacle,0.827,0.03,27.67,STATIC
456,26,Obstacle,0.826,0.029,28.2,STATIC
457,26,Obstacle,0.824,0.029,28.61,STATIC
458,26,Obstacle,0.823,0.028,29.02,STATIC
459,26,Obstacle,0.821,0.028,29.17,STATIC
460,26,Obstacle,0.819,0.028,29.21,STATIC
461,26,Obstacle,0.817,0.028,29.3,STATIC
462,26,Obstacle,0.816,0.028,29.52,STATIC
463,26,Obstacle,0.816,0.027,30.31,STATIC
464,26,Obstacle,0.817,0.026,31.63,STATIC
465,26,Obstacle,0.818,0.024,33.42,STATIC
466,26,Obstacle,0.819,0.023,35.58,STATIC
467,26,Obstacle,0.819,0.022,38.09,STATIC
468,26,Obstacle,0.82,0.02,40.87,STATIC
469,26,Obstacle,0.82,0.019,43.9,STATIC
470,26,Obstacle,0.82,0.017,47.18,STATIC
471,26,Obstacle,0.821,0.016,50.71,STATIC
472,26,Obstacle,0.821,0.015,54.48,STATIC
473,26,Obstacle,0.821,0.014,58.5,STATIC
474,26,Obstacle,0.823,0.013,64.26,STATIC
475,26,Obstacle,0.823,0.012,70.33,STATIC
476,26,Obstacle,0.823,0.011,76.27,STATIC
477,26,Obstacle,0.823,0.01,81.94,STATIC
478,26,Obstacle,0.823,0.009,inf,STATIC
479,26,Obstacle,0.822,0.009,inf,STATIC
480,26,Obstacle,0.822,0.008,inf,STATIC
483,26,Obstacle,0.822,0.008,inf,STATIC
