frame_id,timestamp,fps,total_detections,global_action
1,1772896801.853935,93.15,1,GO
2,1772896802.0415874,0.93,1,GO
3,1772896802.0568204,10.78,1,GO
4,1772896802.104872,64.5,1,GO
5,1772896802.118881,20.81,1,GO
6,1772896802.1638806,62.43,1,GO
7,1772896802.1820354,21.68,1,GO
8,1772896802.224607,62.46,1,GO
9,1772896802.2445316,20.84,1,GO
10,1772896802.2845767,64.5,1,GO
11,1772896802.30896,21.05,1,GO
12,1772896802.3489108,62.82,1,GO
13,1772896802.3713095,21.3,1,GO
14,1772896802.4118528,64.96,1,GO
15,1772896802.432618,21.6,1,GO
16,1772896802.4756637,62.45,1,GO
17,1772896802.5006979,21.03,1,GO
18,1772896802.5427475,62.46,1,GO
19,1772896802.5607603,21.03,1,GO
20,1772896802.602306,62.45,1,GO
21,1772896802.6233184,21.49,1,GO
22,1772896802.6663644,62.45,1,GO
23,1772896802.6888778,21.03,1,GO
24,1772896802.731158,62.45,1,GO
25,1772896802.7491758,21.15,1,GO
26,1772896802.7932198,62.4,1,GO
27,1772896802.811743,21.03,1,GO
28,1772896802.8586411,62.45,1,GO
29,1772896802.876154,21.32,1,GO
30,1772896802.920214,64.49,1,GO
31,1772896802.939818,21.44,1,GO
32,1772896802.9828637,62.34,1,GO
33,1772896803.001409,21.49,1,GO
34,1772896803.0441592,64.4,1,GO
35,1772896803.064174,20.94,1,GO
36,1772896803.1073942,64.48,1,GO
37,1772896803.1284294,20.94,1,GO
38,1772896803.169813,64.52,1,GO
39,1772896803.1910126,21.03,1,GO
40,1772896803.2372718,65.65,1,GO
41,1772896803.2552948,21.25,1,GO
42,1772896803.2981558,63.2,1,GO
43,1772896803.314698,21.7,1,GO
44,1772896803.3602195,64.48,1,GO
45,1772896803.3705575,26.01,1,GO
46,1772896803.4231524,41.75,1,GO
47,1772896803.4391627,21.71,1,GO
48,1772896803.4782066,62.44,1,GO
49,1772896803.5027368,21.03,1,GO
50,1772896803.546784,62.39,1,GO
51,1772896803.5658092,21.03,1,GO
52,1772896803.6087315,64.46,1,GO
53,1772896803.6287518,20.86,1,GO
54,1772896803.6731524,62.42,1,GO
55,1772896803.692516,21.44,1,GO
56,1772896803.7342489,63.0,1,GO
57,1772896803.754613,21.36,1,GO
58,1772896803.7981637,64.44,1,GO
59,1772896803.8161793,21.25,1,GO
60,1772896803.862721,64.49,1,GO
61,1772896803.8807347,21.03,1,GO
62,1772896803.9193354,66.62,1,GO
63,1772896803.9273374,31.15,1,GO
64,1772896803.9683747,68.94,1,GO
65,1772896803.9888918,21.03,1,GO
66,1772896804.02194,117.56,1,GO
67,1772896804.0364478,25.94,1,GO
68,1772896804.0835648,64.48,1,GO
69,1772896804.10009,21.22,1,GO
70,1772896804.1381204,60.52,1,GO
71,1772896804.1664448,22.01,1,GO
72,1772896804.2039866,62.79,1,GO
73,1772896804.2252073,21.17,1,GO
74,1772896804.2662482,64.43,1,GO
75,1772896804.2882605,21.03,1,GO
76,1772896804.3256874,62.46,1,GO
77,1772896804.3312163,31.31,1,GO
78,1772896804.3762536,64.48,1,GO
79,1772896804.3957715,21.03,1,GO
80,1772896804.439316,62.43,1,GO
81,1772896804.4568248,21.49,1,GO
82,1772896804.5008664,62.45,1,GO
83,1772896804.5198789,21.49,1,GO
84,1772896804.5639155,62.44,1,GO
85,1772896804.5829284,21.03,1,GO
86,1772896804.6264744,62.46,1,GO
87,1772896804.6470594,21.22,1,GO
88,1772896804.6926017,62.45,1,GO
89,1772896804.7111235,20.82,1,GO
90,1772896804.7531638,64.46,1,GO
91,1772896804.7731779,21.48,1,GO
92,1772896804.816726,64.48,1,GO
93,1772896804.8357747,21.24,1,GO
94,1772896804.8823195,62.47,1,GO
95,1772896804.8988323,21.03,1,GO
96,1772896804.9428704,62.44,1,GO
97,1772896804.962884,21.04,1,GO
98,1772896805.0064301,64.48,1,GO
99,1772896805.0264604,20.8,1,GO
100,1772896805.079502,62.49,1,GO
101,1772896805.089013,21.26,1,GO
102,1772896805.1315713,64.35,1,GO
103,1772896805.15111,21.25,1,GO
104,1772896805.1951437,64.49,1,GO
105,1772896805.2157345,20.78,1,GO
106,1772896805.2582676,64.49,1,GO
107,1772896805.2792885,21.04,1,GO
108,1772896805.3233252,62.44,1,GO
109,1772896805.3433375,21.03,1,GO
110,1772896805.3863845,64.49,1,GO
111,1772896805.4043999,21.48,1,GO
112,1772896805.448775,65.19,1,SLOW
113,1772896805.4673676,21.03,1,SLOW
114,1772896805.51077,62.38,1,SLOW
115,1772896805.5307822,21.3,1,SLOW
116,1772896805.5728207,62.44,1,SLOW
117,1772896805.595835,21.03,1,SLOW
118,1772896805.6423924,64.39,1,SLOW
119,1772896805.6568983,21.04,1,SLOW
120,1772896805.7044415,62.45,1,SLOW
121,1772896805.7194543,21.26,1,SLOW
122,1772896805.7654884,62.44,1,SLOW
123,1772896805.7835014,21.04,1,SLOW
124,1772896805.8285644,60.58,1,SLOW
125,1772896805.8460765,21.71,1,SLOW
126,1772896805.8903263,62.45,1,SLOW
127,1772896805.908361,21.15,1,SLOW
128,1772896805.9631796,63.36,1,SLOW
129,1772896805.972702,21.02,1,SLOW
130,1772896806.0167394,64.53,1,SLOW
131,1772896806.0347528,21.49,1,SLOW
