frame_id,timestamp,fps,total_detections,global_action
1,1776841278.1208763,49.77,0,GO
2,1776841278.2103906,0.78,0,GO
3,1776841278.2679083,17.24,1,SLOW
4,1776841278.3329146,15.26,1,SLOW
5,1776841278.398433,15.99,1,SLOW
6,1776841278.456941,15.87,1,SLOW
7,1776841278.5259428,15.75,1,SLOW
8,1776841278.581748,15.74,1,SLOW
9,1776841278.6538246,15.32,1,STOP
10,1776841278.7098281,16.11,1,STOP
11,1776841278.7823458,15.62,1,STOP
12,1776841278.848864,15.75,1,STOP
13,1776841278.9218643,12.58,1,STOP
14,1776841278.9833767,15.87,1,STOP
15,1776841279.058525,15.35,1,STOP
16,1776841279.1325312,14.38,1,STOP
17,1776841279.216318,12.09,1,STOP
18,1776841279.2890182,12.64,1,STOP
19,1776841279.3734498,12.55,1,STOP
20,1776841279.448565,12.98,1,STOP
21,1776841279.5275846,12.57,1,STOP
22,1776841279.6091962,12.57,1,STOP
23,1776841279.6837113,12.99,1,STOP
24,1776841279.7659442,12.12,1,STOP
25,1776841279.8415494,12.92,1,STOP
26,1776841279.925071,12.19,1,STOP
27,1776841279.9988794,12.12,1,STOP
28,1776841280.0784864,13.28,1,STOP
29,1776841280.1572993,12.11,1,STOP
30,1776841280.2418125,12.24,1,STOP
31,1776841280.3138957,13.39,1,OVERTAKE
32,1776841280.3785887,15.64,1,OVERTAKE
33,1776841280.4605904,12.48,1,OVERTAKE
34,1776841280.5345955,12.4,1,OVERTAKE
35,1776841280.6031082,15.75,1,OVERTAKE
36,1776841280.6896129,12.66,1,OVERTAKE
37,1776841280.769143,12.27,1,OVERTAKE
38,1776841280.8454208,12.88,1,OVERTAKE
39,1776841280.9295104,12.63,1,OVERTAKE
40,1776841281.0048409,12.28,1,OVERTAKE
41,1776841281.0787885,13.14,1,OVERTAKE
42,1776841281.1646075,12.37,1,OVERTAKE
43,1776841281.238674,12.52,1,OVERTAKE
44,1776841281.326144,12.58,1,OVERTAKE
45,1776841281.4039004,12.26,1,OVERTAKE
46,1776841281.482635,13.12,1,OVERTAKE
47,1776841281.558336,12.09,1,OVERTAKE
48,1776841281.6373582,12.88,1,OVERTAKE
49,1776841281.7240415,12.69,1,OVERTAKE
50,1776841281.8007636,12.09,1,OVERTAKE
51,1776841281.8812819,13.32,1,OVERTAKE
52,1776841281.9467921,12.75,1,OVERTAKE
53,1776841282.0128,16.0,1,OVERTAKE
54,1776841282.1048007,12.73,1,OVERTAKE
55,1776841282.1726744,12.58,1,OVERTAKE
56,1776841282.252107,12.69,1,OVERTAKE
57,1776841282.335616,12.51,1,OVERTAKE
58,1776841282.4051335,12.89,1,OVERTAKE
59,1776841282.4698431,15.87,1,OVERTAKE
60,1776841282.5328355,15.7,1,OVERTAKE
61,1776841282.5903406,16.0,1,OVERTAKE
62,1776841282.661347,15.38,1,OVERTAKE
63,1776841282.7406652,12.99,1,OVERTAKE
64,1776841282.8214386,12.33,1,OVERTAKE
65,1776841282.8933046,13.02,1,OVERTAKE
66,1776841282.9589276,16.39,1,OVERTAKE
67,1776841283.0240238,15.7,1,OVERTAKE
68,1776841283.104624,12.54,1,OVERTAKE
69,1776841283.191218,12.51,1,OVERTAKE
70,1776841283.2638943,12.56,1,OVERTAKE
71,1776841283.34059,12.61,1,OVERTAKE
72,1776841283.4271202,12.39,1,OVERTAKE
73,1776841283.500741,12.28,1,OVERTAKE
74,1776841283.5816805,12.98,1,OVERTAKE
75,1776841283.6492517,13.89,1,OVERTAKE
76,1776841283.7165985,15.63,1,OVERTAKE
77,1776841283.782212,15.16,1,OVERTAKE
78,1776841283.8614998,12.25,1,OVERTAKE
79,1776841283.9405077,12.94,1,OVERTAKE
80,1776841284.019207,12.38,1,OVERTAKE
81,1776841284.0987399,12.91,1,OVERTAKE
82,1776841284.178278,12.99,1,OVERTAKE
83,1776841284.252066,12.57,1,OVERTAKE
84,1776841284.3189807,15.69,1,OVERTAKE
85,1776841284.3907692,13.04,1,OVERTAKE
86,1776841284.464444,14.91,1,OVERTAKE
87,1776841284.542528,12.71,1,OVERTAKE
88,1776841284.6151586,12.55,1,OVERTAKE
89,1776841284.6867611,15.36,1,OVERTAKE
90,1776841284.7673569,12.43,1,OVERTAKE
91,1776841284.8443673,13.05,1,OVERTAKE
92,1776841284.9169242,12.58,1,SLOW
93,1776841284.9826362,15.6,1,SLOW
94,1776841285.0447257,15.23,1,SLOW
